nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 985 915 0 0
2 706 366 79 403
3 707 14 76 333
4 527 922 2 1
5 896 508 37 202
6 803 110 59 284
7 132 847 31 409
8 241 795 100 67
9 518 109 88 29
10 498 315 18 269
11 333 89 82 169
12 337 993 88 176
13 690 246 35 176
14 56 279 62 219
15 235 41 29 2
16 22 220 90 285
17 309 80 33 268
18 939 368 88 208
19 94 818 53 489
20 290 343 60 89
21 326 93 42 118
22 805 458 24 72
23 292 46 78 323
24 606 810 91 218
25 507 104 52 308
26 478 192 86 285
27 193 815 28 474
28 186 236 60 462
29 414 594 49 73
30 515 1 80 330
31 987 538 26 22
32 574 296 14 258
33 618 513 41 301
34 664 65 66 93
35 331 306 41 25
36 760 657 33 182
37 752 565 95 257
38 467 396 6 224
39 963 73 79 96
40 559 471 41 282
41 530 37 55 427
42 663 723 66 82
43 852 201 100 378
44 959 618 96 400
45 795 827 50 427
46 620 783 29 228
47 717 194 48 195
48 431 335 85 441
49 707 448 95 450
50 752 390 85 488
51 106 512 27 418
52 399 858 21 173
53 429 866 74 126
54 607 393 96 252
55 292 166 73 189
56 216 822 86 327
57 203 231 15 303
58 897 407 61 366
59 433 209 80 156
60 378 580 17 482
61 36 998 82 346
62 715 753 9 382
63 544 499 40 45
64 440 251 74 386
65 947 545 47 58
66 993 53 25 173
67 409 392 75 246
68 264 839 97 500
69 258 871 23 444
70 584 902 4 296
71 37 800 32 489
72 76 592 74 246
73 383 974 43 234
74 351 168 63 323
75 535 729 41 80
76 101 571 56 175
77 727 816 77 216
78 676 271 8 168
79 315 116 60 81
80 874 614 5 106
81 13 867 90 130
82 668 423 30 317
83 611 284 27 326
84 262 222 16 301
85 155 846 70 271
86 124 544 96 253
87 998 553 11 422
88 488 733 99 254
89 527 839 55 313
90 902 414 28 248
91 569 3 44 83
92 985 648 22 20
93 171 13 50 181
94 272 487 39 409
95 129 498 13 444
96 453 495 67 102
97 718 473 25 496
98 918 329 70 3
99 757 532 74 86
100 551 264 3 443
101 378 28 8 251
102 160 728 47 319
103 581 648 72 397
104 461 460 72 178
105 488 715 10 499
106 874 409 25 453
107 718 859 33 198
108 57 890 25 434
109 224 681 30 363
110 729 705 42 342
111 180 182 6 208
112 200 898 44 230
113 656 118 56 65
114 579 765 84 229
115 650 131 50 387
116 30 380 23 358
117 159 190 37 69
118 108 740 28 160
119 191 922 66 99
120 200 679 37 175
121 637 74 49 114
122 440 708 79 233
123 285 849 63 303
124 598 509 66 393
125 531 679 66 359
126 214 711 34 323
127 861 415 67 29
128 961 869 53 474
129 885 540 94 488
130 635 536 2 95
131 23 17 74 76
132 916 182 4 362
133 559 377 44 331
134 274 750 21 109
135 651 826 81 210
136 781 288 35 229
137 252 221 23 466
138 996 889 13 485
139 71 946 68 478
140 398 602 77 285
141 625 965 37 463
142 665 839 8 255
143 732 978 91 12
144 708 969 28 436
145 870 695 99 281
146 505 894 31 373
147 64 774 56 334
148 428 624 86 499
149 503 703 17 107
150 726 154 60 297
151 529 508 68 446
152 442 134 78 342
153 729 791 11 190
154 23 152 26 31
155 737 774 68 55
156 106 715 15 356
157 91 771 69 422
158 554 175 62 211
159 749 614 33 189
160 144 972 47 432
161 310 2 21 29
162 866 726 56 176
163 776 294 14 241
164 350 279 26 230
165 349 77 99 337
