nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 301 922 0 0
2 582 843 8 4
3 129 495 3 4
4 433 536 7 3
5 223 565 2 2
6 862 557 10 10
7 655 782 10 2
8 1 841 7 2
9 839 582 9 9
10 697 474 9 5
11 950 86 10 7
12 475 828 7 5
13 930 619 3 5
14 386 722 9 3
15 131 494 5 2
16 393 785 2 6
17 768 975 8 9
18 980 249 1 10
19 822 414 2 10
20 786 397 5 6
21 979 0 1 6
22 955 987 7 2
23 134 956 8 3
24 828 974 3 6
25 890 877 3 3
26 800 841 3 3
27 963 627 1 1
28 21 245 7 6
29 598 407 6 7
30 319 730 8 2
31 253 64 10 9
32 867 374 7 9
33 40 847 9 10
34 623 862 10 2
35 613 761 9 4
36 260 593 9 1
37 762 215 10 5
38 580 248 2 9
39 523 760 9 7
40 222 413 6 2
41 637 375 9 8
42 606 952 4 2
43 2 627 9 2
44 197 601 7 6
45 386 869 8 6
46 683 992 7 7
47 933 550 4 6
48 366 973 5 4
49 749 341 7 4
50 188 363 7 5
51 103 800 10 6
52 956 217 7 1
53 367 888 2 10
54 465 890 9 1
55 648 688 6 6
56 655 637 2 7
57 63 262 6 5
58 589 417 8 4
59 241 138 8 4
60 18 980 1 5
61 7 701 9 7
62 324 941 3 4
63 603 690 4 7
64 914 353 9 10
65 31 454 2 5
66 716 486 6 1
67 254 24 2 4
68 703 973 1 4
69 912 169 4 1
70 863 912 4 1
71 209 871 7 5
72 549 624 7 2
73 485 138 1 6
74 41 78 7 10
75 628 412 9 9
76 58 636 4 9
77 113 382 7 6
78 577 69 4 1
79 424 843 4 4
80 422 808 10 5
81 298 138 9 8
82 294 904 6 2
83 162 998 1 8
84 878 426 5 6
85 519 93 1 8
86 338 728 7 7
87 316 239 4 3
88 352 801 10 6
89 377 745 9 8
90 880 357 5 9
91 157 290 6 10
92 993 271 10 2
93 25 570 7 5
94 340 449 4 10
95 414 114 9 6
96 609 64 5 9
97 252 904 3 2
98 320 766 10 5
99 254 550 1 5
100 544 773 1 1
101 996 882 4 7
102 853 312 9 10
103 121 205 1 8
104 114 850 7 9
105 950 994 7 4
106 207 108 10 4
107 636 553 3 1
108 731 661 8 2
109 123 423 5 1
110 463 889 1 5
111 537 72 6 7
112 953 141 3 10
113 328 626 8 3
114 259 582 5 9
115 176 803 9 5
116 707 172 1 2
117 37 560 3 10
118 837 510 3 3
119 117 951 9 10
120 712 420 4 6
121 297 271 3 3
122 528 933 1 7
123 824 611 3 8
124 595 300 8 9
125 386 58 1 1
126 189 275 4 6
127 482 495 7 6
128 416 811 8 7
129 121 27 10 4
130 745 649 7 8
131 182 805 8 7
132 822 219 2 10
133 365 11 6 4
134 81 835 4 5
135 962 793 5 7
136 255 611 2 9
137 416 135 9 2
138 544 241 8 3
139 98 491 2 5
140 541 484 4 2
141 901 82 7 7
142 759 384 9 4
143 577 527 4 6
144 195 698 2 6
145 554 292 9 10
146 348 88 5 8
147 97 522 8 8
148 659 815 9 4
149 533 740 2 3
150 650 847 10 8
151 885 257 9 3
152 458 301 7 10
153 392 354 4 4
154 894 490 4 7
155 846 787 10 7
156 326 747 8 9
157 870 85 5 7
158 483 799 4 1
159 964 678 4 5
160 850 870 8 5
161 971 198 6 2
162 958 68 4 3
163 72 617 10 3
164 235 957 8 3
165 709 885 7 7
166 156 594 10 7
167 142 966 1 8
168 247 886 6 5
169 320 494 3 2
170 728 518 3 5
171 281 54 8 1
172 618 503 3 5
173 491 101 9 6
174 655 807 7 2
175 132 505 2 4
176 677 103 8 7
177 55 987 5 2
178 523 127 9 6
179 604 759 6 7
180 436 313 8 2
181 996 944 5 10
182 259 491 10 6
183 910 507 9 6
184 729 582 2 4
185 1 458 7 4
186 453 634 8 6
187 864 71 6 2
188 490 708 2 4
189 524 145 7 8
190 515 656 8 8
191 650 545 1 5
192 111 705 6 8
193 532 987 8 4
194 184 489 3 5
195 98 972 2 3
196 154 94 8 7
197 916 414 4 8
198 937 178 4 4
199 273 667 3 5
200 760 626 0 0
endpoint1 endpoint2 weight
1 2 292
1 3 461
1 4 408
1 5 366
1 6 670
1 7 381
1 8 311
1 9 637
1 10 598
1 11 1059
1 12 198
1 13 699
1 14 218
1 15 461
1 16 166
1 17 470
1 18 957
1 19 728
1 20 715
1 21 1145
1 22 658
1 23 171
1 24 530
1 25 591
1 26 506
1 27 725
1 28 733
1 29 595
1 30 193
1 31 860
1 32 788
1 33 272
1 34 328
1 35 352
1 36 332
1 37 845
1 38 730
1 39 275
1 40 516
1 41 642
1 42 307
1 43 421
1 44 338
1 45 101
1 46 389
1 47 734
1 48 83
1 49 734
1 50 571
1 51 233
1 52 963
1 53 75
1 54 168
1 55 419
1 56 455
1 57 702
1 58 582
1 59 787
1 60 289
1 61 368
1 62 30
1 63 381
1 64 837
1 65 541
1 66 602
1 67 900
1 68 406
1 69 970
1 70 563
1 71 106
1 72 388
1 73 806
1 74 884
1 75 606
1 76 376
1 77 572
1 78 897
1 79 147
1 80 167
1 81 785
1 82 20
1 83 159
1 84 761
1 85 858
1 86 198
1 87 684
1 88 132
1 89 193
1 90 809
1 91 649
1 92 951
1 93 448
1 94 475
1 95 816
1 96 912
1 97 53
1 98 158
1 99 375
1 100 286
1 101 697
1 102 823
1 103 740
1 104 201
1 105 653
1 106 820
1 107 499
1 108 504
1 109 530
1 110 166
1 111 883
1 112 1018
1 113 298
1 114 343
1 115 173
1 116 853
1 117 449
1 118 677
1 119 187
1 120 649
1 121 652
1 122 228
1 123 609
1 124 688
1 125 869
1 126 657
1 127 464
1 128 160
1 129 913
1 130 522
1 131 167
1 132 876
1 133 914
1 134 237
1 135 674
1 136 315
1 137 796
1 138 724
1 139 477
1 140 500
1 141 1033
1 142 707
1 143 482
1 144 248
1 145 679
1 146 836
1 147 450
1 148 374
1 149 295
1 150 357
1 151 886
1 152 641
1 153 576
1 154 734
1 155 562
1 156 177
1 157 1013
1 158 220
1 159 707
1 160 552
1 161 987
1 162 1078
1 163 382
1 164 75
1 165 410
1 166 359
1 167 165
1 168 65
1 169 429
1 170 588
1 171 869
1 172 526
1 173 843
1 174 373
1 175 450
1 176 902
1 177 255
1 178 826
1 179 345
1 180 624
1 181 696
1 182 434
1 183 737
1 184 547
1 185 553
1 186 326
1 187 1021
1 188 286
1 189 809
1 190 342
1 191 514
1 192 289
1 193 240
1 194 449
1 195 210
1 196 841
1 197 798
1 198 979
1 199 257
1 200 547
2 1 292
2 3 572
2 4 342
2 5 455
2 6 401
2 7 96
2 8 582
2 9 367
2 10 387
2 11 842
2 12 109
2 13 414
2 14 231
2 15 571
2 16 198
2 17 229
2 18 716
2 19 492
2 20 491
2 21 932
2 22 400
2 23 463
2 24 279
2 25 310
2 26 219
2 27 438
2 28 820
2 29 437
2 30 287
2 31 846
2 32 549
2 33 543
2 34 46
2 35 88
2 36 408
2 37 654
2 38 596
2 39 102
2 40 561
2 41 472
2 42 112
2 43 619
2 44 455
2 45 198
2 46 181
2 47 458
2 48 253
2 49 530
2 50 621
2 51 481
2 52 730
2 53 220
2 54 127
2 55 169
2 56 219
2 57 780
2 58 427
2 59 784
2 60 581
2 61 593
2 62 276
2 63 155
2 64 592
2 65 675
2 66 382
2 67 883
2 68 178
2 69 751
2 70 290
2 71 375
2 72 222
2 73 712
2 74 937
2 75 434
2 76 564
2 77 658
2 78 775
2 79 158
2 80 164
2 81 761
2 82 295
2 83 448
2 84 512
2 85 753
2 86 270
2 87 660
2 88 234
2 89 228
2 90 571
2 91 698
2 92 705
2 93 621
2 94 463
2 95 749
2 96 780
2 97 336
2 98 274
2 99 440
2 100 80
2 101 416
2 102 597
2 103 788
2 104 469
2 105 398
2 106 826
2 107 295
2 108 236
2 109 623
2 110 128
2 111 773
2 112 795
2 113 335
2 114 416
2 115 408
2 116 683
2 117 615
2 118 420
2 119 478
2 120 443
2 121 640
2 122 105
2 123 336
2 124 544
2 125 810
2 126 691
2 127 363
2 128 170
2 129 938
2 130 254
2 131 402
2 132 669
2 133 860
2 134 502
2 135 384
2 136 401
2 137 728
2 138 604
2 139 599
2 140 362
2 141 826
2 142 492
2 143 317
2 144 414
2 145 552
2 146 791
2 147 582
2 148 82
2 149 115
2 150 69
2 151 660
2 152 557
2 153 525
2 154 472
2 155 270
2 156 274
2 157 811
2 158 109
2 159 417
2 160 270
2 161 754
2 162 862
2 163 558
2 164 366
2 165 134
2 166 494
2 167 457
2 168 338
2 169 437
2 170 357
2 171 845
2 172 342
2 173 748
2 174 82
2 175 563
2 176 747
2 177 547
2 178 719
2 179 87
2 180 550
2 181 427
2 182 478
2 183 470
2 184 300
2 185 697
2 186 246
2 187 822
2 188 164
2 189 701
2 190 199
2 191 306
2 192 491
2 193 153
2 194 533
2 195 501
2 196 863
2 197 544
2 198 754
2 199 356
2 200 281
3 1 461
3 2 572
3 4 307
3 5 118
3 6 736
3 7 600
3 8 369
3 9 716
3 10 569
3 11 918
3 12 481
3 13 811
3 14 343
3 15 3
3 16 393
3 17 800
3 18 886
3 19 698
3 20 665
3 21 984
3 22 962
3 23 462
3 24 848
3 25 852
3 26 755
3 27 845
3 28 273
3 29 478
3 30 303
3 31 449
3 32 748
3 33 364
3 34 616
3 35 553
3 36 164
3 37 693
3 38 515
3 39 475
3 40 124
3 41 522
3 42 661
3 43 184
3 44 126
3 45 454
3 46 745
3 47 806
3 48 534
3 49 639
3 50 145
3 51 307
3 52 873
3 53 460
3 54 519
3 55 554
3 56 545
3 57 243
3 58 467
3 59 375
3 60 498
3 61 240
3 62 487
3 63 513
3 64 798
3 65 107
3 66 588
3 67 488
3 68 747
3 69 849
3 70 845
3 71 385
3 72 440
3 73 505
3 74 427
3 75 506
3 76 158
3 77 115
3 78 619
3 79 457
3 80 429
3 81 395
3 82 442
3 83 505
3 84 753
3 85 561
3 86 314
3 87 318
3 88 379
3 89 353
3 90 764
3 91 207
3 92 893
3 93 129
3 94 216
3 95 476
3 96 646
3 97 428
3 98 332
3 99 137
3 100 500
3 101 950
3 102 747
3 103 291
3 104 356
3 105 961
3 106 395
3 107 511
3 108 625
3 109 73
3 110 517
3 111 588
3 112 897
3 113 239
3 114 157
3 115 312
3 116 663
3 117 113
3 118 709
3 119 457
3 120 588
3 121 280
3 122 593
3 123 705
3 124 506
3 125 507
3 126 229
3 127 353
3 128 427
3 129 469
3 130 635
3 131 315
3 132 746
3 133 539
3 134 344
3 135 885
3 136 172
3 137 461
3 138 487
3 139 32
3 140 413
3 141 876
3 142 640
3 143 450
3 144 214
3 145 471
3 146 463
3 147 42
3 148 620
3 149 473
3 150 629
3 151 793
3 152 382
3 153 299
3 154 766
3 155 775
3 156 320
3 157 847
3 158 467
3 159 855
3 160 813
3 161 893
3 162 933
3 163 135
3 164 475
3 165 699
3 166 103
3 167 472
3 168 409
3 169 192
3 170 600
3 171 467
3 172 490
3 173 536
3 174 612
3 175 11
3 176 674
3 177 498
3 178 540
3 179 544
3 180 357
3 181 977
3 182 131
3 183 782
3 184 607
3 185 134
3 186 353
3 187 849
3 188 420
3 189 528
3 190 419
3 191 524
3 192 211
3 193 636
3 194 56
3 195 479
3 196 402
3 197 792
3 198 868
3 199 225
3 200 645
4 1 408
4 2 342
4 3 307
4 5 212
4 6 430
4 7 332
4 8 529
4 9 409
4 10 272
4 11 686
4 12 296
4 13 504
4 14 192
4 15 305
4 16 253
4 17 553
4 18 618
4 19 408
4 20 380
4 21 766
4 22 690
4 23 516
4 24 590
4 25 571
4 26 478
4 27 538
4 28 505
4 29 210
4 30 226
4 31 506
4 32 464
4 33 502
4 34 378
4 35 289
4 36 183
4 37 460
4 38 324
4 39 242
4 40 245
4 41 260
4 42 451
4 43 441
4 44 245
4 45 337
4 46 521
4 47 501
4 48 443
4 49 372
4 50 300
4 51 423
4 52 613
4 53 359
4 54 356
4 55 264
4 56 244
4 57 461
4 58 197
4 59 442
4 60 608
4 61 457
4 62 420
4 63 230
4 64 515
4 65 411
4 66 288
4 67 543
4 68 514
4 69 604
4 70 572
4 71 403
4 72 146
4 73 402
4 74 603
4 75 232
4 76 389
4 77 356
4 78 489
4 79 308
4 80 273
4 81 421
4 82 394
4 83 536
4 84 459
4 85 452
4 86 215
4 87 320
4 88 278
4 89 217
4 90 482
4 91 370
4 92 620
4 93 410
4 94 128
4 95 423
4 96 504
4 97 411
4 98 257
4 99 180
4 100 262
4 101 661
4 102 476
4 103 455
4 104 448
4 105 691
4 106 485
4 107 204
4 108 324
4 109 330
4 110 355
4 111 476
4 112 654
4 113 139
4 114 180
4 115 371
4 116 456
4 117 397
4 118 405
4 119 522
4 120 303
4 121 298
4 122 409
4 123 399
4 124 287
4 125 481
4 126 358
4 127 64
4 128 276
4 129 598
4 130 332
4 131 368
4 132 502
4 133 530
4 134 462
4 135 589
4 136 194
4 137 402
4 138 316
4 139 339
4 140 120
4 141 653
4 142 360
4 143 145
4 144 288
4 145 273
4 146 456
4 147 337
4 148 360
4 149 228
4 150 380
4 151 532
4 152 237
4 153 187
4 154 464
4 155 484
4 156 237
4 157 628
4 158 268
4 159 550
4 160 535
4 161 636
4 162 704
4 163 370
4 164 466
4 165 445
4 166 284
4 167 520
4 168 397
4 169 121
4 170 296
4 171 506
4 172 188
4 173 439
4 174 351
4 175 303
4 176 498
4 177 589
4 178 419
4 179 282
4 180 224
4 181 696
4 182 180
4 183 478
4 184 300
4 185 439
4 186 101
4 187 635
4 188 182
4 189 402
4 190 146
4 191 218
4 192 364
4 193 462
4 194 254
4 195 550
4 196 523
4 197 499
4 198 619
4 199 207
4 200 340
5 1 366
5 2 455
5 3 118
5 4 212
5 6 640
5 7 484
5 8 355
5 9 617
5 10 483
5 11 871
5 12 365
5 13 710
5 14 227
5 15 117
5 16 279
5 17 683
5 18 821
5 19 618
5 20 588
5 21 944
5 22 845
5 23 402
5 24 731
5 25 737
5 26 640
5 27 743
5 28 379
5 29 407
5 30 191
5 31 502
5 32 672
5 33 337
5 34 499
5 35 437
5 36 47
5 37 643
5 38 478
5 39 358
5 40 153
5 41 456
5 42 545
5 43 230
5 44 45
5 45 345
5 46 628
5 47 711
5 48 433
5 49 572
5 50 206
5 51 264
5 52 812
5 53 354
5 54 406
5 55 443
5 56 438
5 57 343
5 58 395
5 59 428
5 60 463
5 61 256
5 62 390
5 63 401
5 64 723
5 65 222
5 66 500
5 67 542
5 68 630
5 69 795
5 70 729
5 71 307
5 72 332
5 73 501
5 74 520
5 75 433
5 76 180
5 77 214
5 78 610
5 79 344
5 80 315
5 81 434
5 82 347
5 83 438
5 84 670
5 85 558
5 86 200
5 87 340
5 88 269
5 89 237
5 90 690
5 91 283
5 92 825
5 93 199
5 94 165
5 95 490
5 96 633
5 97 341
5 98 224
5 99 35
5 100 383
5 101 836
5 102 679
5 103 375
5 104 306
5 105 845
5 106 458
5 107 414
5 108 517
5 109 174
5 110 404
5 111 585
5 112 845
5 113 122
5 114 40
5 115 243
5 116 624
5 117 187
5 118 617
5 119 401
5 120 511
5 121 304
5 122 478
5 123 603
5 124 457
5 125 533
5 126 292
5 127 269
5 128 313
5 129 548
5 130 529
5 131 244
5 132 692
5 133 572
5 134 306
5 135 774
5 136 57
5 137 472
5 138 457
5 139 146
5 140 329
5 141 833
5 142 566
5 143 357
5 144 136
5 145 430
5 146 494
5 147 134
5 148 503
5 149 356
5 150 512
5 151 731
5 152 354
5 153 271
5 154 676
5 155 662
5 156 210
5 157 806
5 158 350
5 159 750
5 160 698
5 161 834
5 162 888
5 163 160
5 164 393
5 165 582
5 166 74
5 167 410
5 168 322
5 169 121
5 170 508
5 171 515
5 172 400
5 173 536
5 174 496
5 175 109
5 176 648
5 177 455
5 178 531
5 179 428
5 180 330
5 181 861
5 182 83
5 183 690
5 184 507
5 185 247
5 186 241
5 187 810
5 188 303
5 189 517
5 190 306
5 191 428
5 192 180
5 193 524
5 194 86
5 195 426
5 196 477
5 197 710
5 198 813
5 199 114
5 200 541
6 1 670
6 2 401
6 3 736
6 4 430
6 5 640
6 7 306
6 8 907
6 9 34
6 10 185
6 11 480
6 12 473
6 13 93
6 14 504
6 15 734
6 16 522
6 17 429
6 18 330
6 19 149
6 20 178
6 21 570
6 22 440
6 23 831
6 24 419
6 25 322
6 26 291
6 27 123
6 28 898
6 29 304
6 30 570
6 31 784
6 32 184
6 33 872
6 34 388
6 35 322
6 36 604
6 37 357
6 38 419
6 39 396
6 40 656
6 41 290
6 42 471
6 43 863
6 44 667
6 45 570
6 46 471
6 47 72
6 48 648
6 49 244
6 50 702
6 51 797
6 52 353
6 53 596
6 54 519
6 55 251
6 56 222
6 57 852
6 58 307
6 59 750
6 60 945
6 61 868
6 62 661
6 63 292
6 64 211
6 65 838
6 66 163
6 67 809
6 68 446
6 69 392
6 70 356
6 71 725
6 72 321
6 73 564
6 74 951
6 75 276
6 76 808
6 77 770
6 78 566
6 79 524
6 80 507
6 81 703
6 82 666
6 83 828
6 84 132
6 85 578
6 86 552
6 87 632
6 88 566
6 89 521
6 90 201
6 91 754
6 92 315
6 93 838
6 94 534
6 95 631
6 96 555
6 97 702
6 98 581
6 99 609
6 100 385
6 101 352
6 102 246
6 103 821
6 104 804
6 105 446
6 106 795
6 107 227
6 108 168
6 109 752
6 110 520
6 111 584
6 112 426
6 113 539
6 114 604
6 115 729
6 116 416
6 117 826
6 118 54
6 119 843
6 120 204
6 121 634
6 122 503
6 123 67
6 124 371
6 125 690
6 126 730
6 127 386
6 128 514
6 129 912
6 130 149
6 131 724
6 132 341
6 133 739
6 134 830
6 135 257
6 136 610
6 137 615
6 138 449
6 139 767
6 140 330
6 141 477
6 142 202
6 143 287
6 144 682
6 145 407
6 146 696
6 147 766
6 148 329
6 149 377
6 150 360
6 151 301
6 152 479
6 153 512
6 154 75
6 155 231
6 156 569
6 157 473
6 158 450
6 159 159
6 160 314
6 161 376
6 162 499
6 163 793
6 164 744
6 165 362
6 166 707
6 167 829
6 168 698
6 169 546
6 170 140
6 171 769
6 172 250
6 173 588
6 174 325
6 175 732
6 176 491
6 177 915
6 178 548
6 179 328
6 180 491
6 181 410
6 182 607
6 183 70
6 184 136
6 185 867
6 186 417
6 187 487
6 188 402
6 189 533
6 190 361
6 191 213
6 192 766
6 193 543
6 194 682
6 195 870
6 196 846
6 197 153
6 198 387
6 199 600
6 200 124
7 1 381
7 2 96
7 3 600
7 4 332
7 5 484
7 6 306
7 8 657
7 9 272
7 10 311
7 11 756
7 12 186
7 13 320
7 14 276
7 15 598
7 16 263
7 17 224
7 18 625
7 19 405
7 20 407
7 21 847
7 22 364
7 23 550
7 24 259
7 25 254
7 26 157
7 27 345
7 28 831
7 29 380
7 30 340
7 31 823
7 32 460
7 33 619
7 34 87
7 35 47
7 36 438
7 37 578
7 38 540
7 39 134
7 40 569
7 41 408
7 42 177
7 43 672
7 44 493
7 45 283
7 46 212
7 47 363
7 48 347
7 49 451
7 50 628
7 51 553
7 52 641
7 53 307
7 54 219
7 55 95
7 56 145
7 57 788
7 58 371
7 59 766
7 60 668
7 61 654
7 62 368
7 63 106
7 64 502
7 65 705
7 66 303
7 67 858
7 68 197
7 69 665
7 70 246
7 71 455
7 72 191
7 73 667
7 74 935
7 75 371
7 76 615
7 77 674
7 78 718
7 79 239
7 80 235
7 81 737
7 82 382
7 83 539
7 84 421
7 85 703
7 86 322
7 87 641
7 88 304
7 89 281
7 90 481
7 91 701
7 92 613
7 93 665
7 94 459
7 95 711
7 96 720
7 97 422
7 98 336
7 99 464
7 100 112
7 101 356
7 102 511
7 103 787
7 104 546
7 105 364
7 106 810
7 107 230
7 108 143
7 109 642
7 110 220
7 111 720
7 112 707
7 113 363
7 114 444
7 115 480
7 116 613
7 117 657
7 118 328
7 119 564
7 120 367
7 121 624
7 122 198
7 123 241
7 124 486
7 125 773
7 126 689
7 127 336
7 128 241
7 129 925
7 130 161
7 131 474
7 132 588
7 133 824
7 134 577
7 135 308
7 136 436
7 137 690
7 138 553
7 139 629
7 140 320
7 141 742
7 142 412
7 143 267
7 144 468
7 145 501
7 146 759
7 147 616
7 148 34
7 149 130
7 150 66
7 151 574
7 152 520
7 153 503
7 154 378
7 155 192
7 156 331
7 157 730
7 158 173
7 159 327
7 160 214
7 161 665
7 162 776
7 163 606
7 164 455
7 165 117
7 166 534
7 167 545
7 168 422
7 169 442
7 170 274
7 171 819
7 172 282
7 173 701
7 174 25
7 175 592
7 176 680
7 177 635
7 178 669
7 179 56
7 180 518
7 181 378
7 182 492
7 183 376
7 184 214
7 185 730
7 186 251
7 187 742
7 188 181
7 189 651
7 190 189
7 191 238
7 192 550
7 193 240
7 194 555
7 195 589
7 196 852
7 197 452
7 198 667
7 199 399
7 200 189
8 1 311
8 2 582
8 3 369
8 4 529
8 5 355
8 6 907
8 7 657
8 9 878
8 10 787
8 11 1213
8 12 475
8 13 956
8 14 403
8 15 371
8 16 396
8 17 779
8 18 1145
8 19 926
8 20 902
8 21 1290
8 22 966
8 23 176
8 24 838
8 25 890
8 26 799
8 27 986
8 28 597
8 29 739
8 30 337
8 31 817
8 32 984
8 33 40
8 34 623
8 35 618
8 36 359
8 37 986
8 38 829
8 39 529
8 40 482
8 41 789
8 42 616
8 43 215
8 44 310
8 45 387
8 46 699
8 47 977
8 48 389
8 49 900
8 50 514
8 51 110
8 52 1141
8 53 370
8 54 467
8 55 665
8 56 686
8 57 583
8 58 725
8 59 743
8 60 141
8 61 141
8 62 339
8 63 621
