nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 948 161 0 0
2 257 98 490 86
3 251 313 448 96
4 381 97 173 208
5 426 203 439 120
6 216 238 334 239
7 13 538 88 57
8 18 885 294 110
9 389 679 180 65
10 600 878 136 49
11 885 746 222 106
12 100 235 357 138
13 147 684 151 73
14 610 515 167 195
15 830 819 123 14
16 743 778 189 100
17 332 0 422 30
18 876 935 435 119
19 666 609 126 209
20 384 444 178 64
21 812 600 329 11
22 682 178 154 166
23 490 701 318 198
24 63 231 25 99
25 732 15 364 12
26 462 618 397 85
27 761 562 117 106
28 853 908 324 119
29 598 815 178 240
30 424 429 314 152
31 634 167 105 104
32 207 318 2 26
33 520 436 383 38
34 253 538 246 110
35 45 989 99 174
36 982 210 276 177
37 941 665 434 179
38 388 432 194 103
39 718 803 376 70
40 15 802 452 91
41 819 477 81 200
42 420 932 175 49
43 391 625 157 100
44 841 342 19 186
45 441 617 339 184
46 771 427 338 45
47 136 330 37 191
48 746 8 320 22
49 766 351 330 66
50 546 164 131 178
51 341 529 341 156
52 726 282 354 24
53 546 114 335 149
54 66 264 229 62
55 269 434 468 180
56 66 88 153 150
57 263 839 231 179
58 21 7 448 138
59 464 214 29 69
60 349 257 425 219
61 183 472 2 12
62 685 319 14 39
63 802 783 452 185
64 680 921 310 134
65 134 226 102 190
66 437 827 61 192
67 107 163 198 17
68 462 5 68 134
69 277 880 165 46
70 621 898 445 133
71 314 40 327 199
72 987 578 384 159
73 879 360 128 82
74 937 695 148 156
75 574 286 2 73
76 953 757 374 3
77 110 990 334 239
78 428 264 41 138
79 773 108 424 202
80 185 259 271 25
81 687 622 494 81
82 87 146 319 191
83 137 549 449 136
84 152 766 74 216
85 429 773 33 120
86 665 96 450 109
87 813 652 319 83
88 26 692 267 48
89 12 963 16 165
90 740 938 453 17
91 601 45 487 178
92 695 711 20 172
93 35 123 417 162
94 975 808 309 90
95 584 513 466 181
96 67 271 216 209
97 487 154 114 34
98 417 625 1 62
99 55 569 271 176
100 391 837 379 53
101 695 56 295 78
102 933 508 13 215
103 708 959 161 30
104 553 72 262 176
105 274 293 46 66
106 10 875 193 134
107 690 57 244 64
108 938 725 407 12
109 533 913 327 68
110 533 117 351 42
111 426 952 498 168
112 740 266 102 111
113 459 157 304 102
114 891 514 25 74
115 79 282 27 153
116 703 774 229 174
117 691 636 231 241
118 634 751 490 243
119 947 539 372 2
120 824 573 418 19
121 184 186 169 212
122 448 874 152 162
123 596 386 377 59
124 599 481 423 204
125 652 484 126 125
126 950 430 495 225
127 437 690 395 97
128 696 896 438 198
129 199 939 50 212
130 762 630 123 179
131 222 466 216 101
132 756 913 102 48
133 454 391 92 193
134 664 402 392 65
135 282 840 46 60
136 975 467 84 215
137 379 776 123 235
138 341 975 126 250
139 514 941 145 151
140 456 166 203 122
141 425 758 377 49
142 949 214 449 21
143 448 645 145 136
144 110 999 468 47
145 585 873 199 91
146 630 159 475 164
147 339 386 293 76
148 424 793 64 236
149 129 440 370 205
150 547 412 51 166
151 633 875 116 134
152 879 12 130 239
153 651 572 220 5
154 339 517 90 217
155 865 147 7 42
156 684 291 190 134
157 905 985 192 138
158 505 705 154 87
159 982 968 23 224
160 704 919 383 221
161 841 334 416 107
162 78 532 487 208
163 73 854 284 152
164 325 202 296 5
165 295 225 356 96
