nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 173 681 0 0
2 536 235 15 38
3 706 706 15 23
4 437 661 42 21
5 234 7 40 39
6 726 537 49 14
7 588 528 8 4
8 203 633 47 44
9 551 808 39 12
10 513 49 41 2
11 625 222 50 50
12 391 805 4 20
13 83 129 36 28
14 174 474 12 38
15 626 376 3 31
16 326 152 11 38
17 409 862 45 28
18 739 116 25 12
19 921 176 50 17
20 129 507 32 40
21 535 207 7 32
22 44 123 5 16
23 735 248 36 2
24 108 638 9 26
25 408 621 15 1
26 39 33 28 15
27 196 431 50 31
28 191 631 36 36
29 560 365 10 47
30 106 539 23 15
31 94 784 29 34
32 691 503 2 24
33 998 782 13 26
34 971 271 35 12
35 958 101 44 18
36 778 493 3 3
37 308 175 49 8
38 968 396 18 36
39 775 76 9 29
40 34 535 12 25
41 49 426 29 39
42 568 597 41 29
43 857 111 21 26
44 581 769 16 33
45 477 687 24 38
46 308 571 47 3
47 823 351 23 48
48 74 173 28 37
49 133 398 25 14
50 445 91 49 21
51 499 575 31 1
52 936 159 23 31
53 102 904 8 42
54 907 877 19 18
55 332 942 20 32
56 412 734 43 1
57 368 333 22 35
58 331 577 29 42
59 796 912 11 46
60 346 273 24 36
61 951 655 35 22
62 196 126 40 10
63 358 623 21 17
64 300 492 46 48
65 21 97 30 44
66 583 520 18 12
67 672 872 45 42
68 31 127 45 4
69 128 939 33 13
70 356 461 24 5
71 233 121 46 18
72 195 953 5 17
73 454 878 2 35
74 530 602 8 14
75 791 228 30 34
76 876 94 50 14
77 235 72 5 39
78 221 594 23 26
79 695 521 6 19
80 86 716 23 37
81 970 21 14 42
82 588 642 49 10
83 893 620 33 43
84 121 22 14 17
85 911 478 7 39
86 835 144 21 2
87 599 382 6 25
88 97 405 18 7
89 260 627 11 27
90 7 403 21 42
91 207 883 10 22
92 498 443 6 17
93 308 71 10 30
94 37 355 44 17
95 944 123 50 18
96 424 914 6 14
97 144 12 9 4
98 908 390 23 43
99 984 30 48 38
100 764 895 9 6
101 508 599 26 30
102 391 107 7 31
103 333 488 6 26
104 512 945 40 19
105 467 519 2 12
106 349 675 10 14
107 755 199 33 15
108 118 63 32 44
109 270 507 47 25
110 770 566 13 46
111 982 194 44 18
112 480 478 11 4
113 559 388 23 36
114 868 895 46 22
115 418 632 25 4
116 791 926 27 3
117 583 534 35 35
118 33 916 35 43
119 23 545 10 24
120 214 490 11 13
121 65 563 35 20
122 517 820 28 17
123 114 987 37 9
124 235 736 13 33
125 494 5 35 25
126 302 828 30 30
127 552 782 42 43
128 307 111 33 16
129 170 527 28 28
130 6 941 37 4
131 512 149 34 13
132 867 95 6 20
133 684 253 47 41
134 364 707 12 8
135 798 578 14 24
136 549 215 22 1
137 493 419 44 50
138 387 959 19 30
139 406 974 10 31
140 695 253 14 47
141 980 997 5 45
142 81 532 26 48
143 131 740 37 9
144 995 653 13 16
145 268 1 38 49
146 594 132 20 23
147 151 814 13 27
148 227 187 43 11
149 67 943 17 6
150 246 217 18 33
151 873 795 30 40
152 433 718 33 25
153 214 172 41 3
154 677 973 6 50
155 147 724 34 19
156 578 479 46 40
157 73 659 15 22
158 363 204 38 2
159 752 358 32 2
160 858 372 19 19
161 359 804 3 40
162 504 862 42 15
163 618 83 17 36
164 401 37 26 35
165 379 647 41 45
166 255 604 17 22
167 443 40 36 1
168 323 9 46 26
169 212 352 4 1
170 982 711 26 39
171 77 560 21 23
172 190 150 28 36
173 572 553 44 17
174 707 676 39 27
175 263 565 19 7
176 48 975 46 23
177 721 904 47 39
178 837 692 39 15
179 987 239 26 16
180 729 366 49 18
181 886 984 11 18
182 971 681 40 46
183 24 646 18 37
184 43 589 22 23
185 350 25 38 49
186 300 427 11 10
187 938 843 21 39
188 930 862 45 17
189 748 637 5 35
190 538 12 43 25
191 554 938 42 40
192 987 275 49 40
193 842 176 28 38
194 967 181 6 3
195 767 49 5 4
196 900 654 23 15
197 33 223 23 12
198 687 410 13 41
199 869 730 50 36
200 351 219 15 39
201 108 651 36 26
202 999 398 49 6
203 494 929 14 45
204 260 595 24 20
205 566 150 30 17
206 607 472 47 23
207 440 594 6 45
208 747 634 14 36
209 770 67 34 19
210 815 538 40 39
211 116 715 24 12
212 544 501 5 47
213 938 583 25 19
214 263 159 39 25
215 314 614 6 3
216 731 774 13 41
217 618 730 28 13
218 172 464 49 43
219 11 784 8 22
220 59 929 15 39
221 286 666 38 11
222 401 726 11 44
223 612 500 7 26
224 360 735 29 43
225 919 175 44 18
226 273 387 33 17
227 243 169 32 37
228 889 181 15 6
229 104 504 8 3
230 693 418 30 13
231 119 424 6 45
232 544 89 4 35
233 154 716 7 4
234 553 517 28 16
235 500 613 25 44
236 446 786 4 13
237 631 199 4 16
238 864 244 8 12
239 699 224 41 38
240 979 619 4 36
241 752 604 7 36
242 6 995 3 40
243 125 247 25 19
244 528 229 46 34
245 104 221 22 27
246 0 223 46 29
247 645 544 21 1
248 664 151 15 30
249 613 217 4 44
250 20 465 45 31
251 182 466 37 49
252 604 814 45 40
253 17 468 16 4
254 410 717 4 7
255 45 389 41 9
256 688 149 42 49
257 345 46 47 46
258 144 470 39 21
259 646 24 15 36
260 51 750 4 38
261 246 51 12 1
262 325 243 18 33
263 948 989 4 32
264 747 561 14 7
265 206 767 26 8
266 378 741 39 12
267 586 982 8 33
268 555 603 4 24
269 803 965 36 9
270 672 848 32 28
271 706 712 17 25
272 997 51 27 13
273 759 493 21 17
274 873 757 35 37
275 869 924 2 38
276 507 115 26 13
277 328 832 41 45
278 711 628 47 44
279 821 810 28 10
280 189 379 2 3
281 577 919 20 41
282 120 515 17 27
283 902 27 23 22
284 119 705 2 11
285 344 143 30 35
286 905 50 38 46
287 856 254 10 14
288 453 967 9 32
289 747 678 32 43
290 724 616 20 33
291 955 231 33 45
292 84 283 48 25
293 415 147 41 46
294 911 588 18 18
295 957 452 8 21
296 967 886 21 27
297 371 440 11 39
298 402 625 5 36
299 819 521 12 9
300 682 164 0 0
endpoint1 endpoint2 weight
1 2 576
1 3 534
1 4 265
1 5 677
1 6 572
1 7 443
1 8 57
1 9 399
1 10 718
1 11 645
1 12 251
1 13 560
1 14 208
1 15 547
1 16 551
1 17 298
1 18 800
1 19 903
1 20 180
1 21 597
1 22 573
1 23 710
1 24 78
1 25 243
1 26 662
1 27 252
1 28 54
1 29 500
1 30 158
1 31 130
1 32 548
1 33 832
1 34 898
1 35 977
1 36 634
1 37 524
1 38 845
1 39 854
1 40 202
1 41 284
1 42 404
1 43 891
1 44 418
1 45 305
1 46 175
1 47 729
1 48 518
1 49 286
1 50 650
1 51 343
1 52 925
1 53 235
