nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 517 245 0 0
2 696 495 295 107
3 237 867 39 264
4 643 260 117 306
5 753 712 377 437
6 450 284 188 118
7 673 894 376 32
8 702 64 320 189
9 83 955 5 154
10 273 885 372 349
11 610 237 397 264
12 294 638 239 12
13 951 149 242 459
14 54 424 290 188
15 401 306 160 10
16 553 270 481 442
17 551 602 493 128
18 117 140 400 383
19 469 112 243 16
20 753 574 188 120
21 824 203 453 376
22 858 849 237 180
23 97 913 407 408
24 913 533 368 263
25 868 538 61 239
26 770 479 463 310
27 128 417 355 53
28 117 79 173 448
29 566 523 12 462
30 855 319 135 171
31 829 409 471 468
32 589 733 464 316
33 363 58 95 216
34 873 832 198 337
35 170 626 231 386
36 406 346 308 35
37 181 617 113 396
38 547 631 215 19
39 530 461 304 434
40 516 398 133 216
41 351 286 25 96
42 229 479 25 231
43 703 699 148 49
44 910 622 30 11
45 222 118 10 17
46 941 52 33 333
47 879 883 484 497
48 785 242 148 78
49 293 10 212 197
50 74 464 266 294
51 637 832 82 426
52 162 170 329 194
53 449 710 321 395
54 801 979 64 476
55 523 317 180 197
56 730 226 192 56
57 956 959 144 68
58 706 659 286 143
59 658 968 469 316
60 633 233 154 478
61 438 575 332 186
62 285 317 310 315
63 810 422 34 457
64 559 103 244 245
65 432 985 154 361
66 919 421 391 87
67 818 82 286 219
68 592 619 133 107
69 144 745 465 196
70 951 667 434 144
71 415 681 244 477
72 893 371 200 387
73 992 951 397 337
74 382 3 30 365
75 272 16 152 183
76 236 710 342 335
77 943 873 220 152
78 28 753 1 254
79 295 587 460 244
80 856 79 350 465
81 925 776 457 240
82 853 743 52 242
83 210 797 310 36
84 714 354 200 274
85 542 665 231 134
86 373 957 270 327
87 698 618 110 321
88 680 691 213 6
89 570 415 157 94
90 46 194 370 309
91 431 634 276 212
92 904 726 143 348
93 507 284 215 496
94 479 154 453 174
95 872 687 239 302
96 233 797 491 47
97 815 86 394 42
98 892 25 289 55
99 883 606 429 488
100 731 778 181 11
101 624 104 121 450
102 87 322 337 231
103 723 768 270 50
104 365 645 236 426
105 183 411 143 106
106 839 966 86 271
107 397 95 169 81
108 692 904 470 383
109 380 523 76 422
110 58 604 408 166
111 210 292 75 398
112 753 378 213 468
113 730 645 291 353
114 403 966 375 219
115 603 487 340 55
116 744 227 230 461
117 591 831 356 66
118 902 666 43 477
119 951 267 467 278
120 663 486 254 462
121 31 854 235 192
122 804 428 84 255
123 950 848 272 53
124 333 330 137 199
125 371 391 474 45
126 934 934 364 48
127 35 687 442 428
128 312 118 368 233
129 684 67 280 242
130 84 639 303 472
131 554 828 148 32
132 867 498 432 355
133 11 769 450 326
134 516 963 331 416
135 388 180 455 436
136 801 419 377 190
137 386 606 127 312
138 200 336 444 398
139 454 533 364 433
140 18 178 448 189
141 276 952 329 164
142 112 664 237 270
143 991 424 91 456
144 782 27 354 223
145 843 218 49 157
146 667 398 194 196
147 398 886 40 477
148 896 409 402 489
149 7 412 302 232
150 724 395 405 256
151 944 526 167 133
152 167 331 297 146
153 484 367 445 93
154 19 938 43 160
155 252 38 25 491
156 116 880 349 353
157 342 580 6 437
158 544 686 474 96
159 356 678 244 180
160 713 200 170 292
161 248 732 188 363
162 598 646 339 227
163 618 846 191 240
164 56 625 216 492
165 610 132 323 472
166 373 907 100 341
167 10 540 456 396
168 590 494 486 252
169 907 609 340 381
170 785 511 412 364
171 999 253 223 112
172 391 342 68 228
173 186 288 400 394
174 380 542 175 143
175 318 445 425 345
176 742 567 286 112
177 178 692 59 476
178 213 148 338 250
179 538 621 67 405
180 126 149 93 241
181 754 499 376 192
182 408 764 81 332
183 391 998 440 419
184 611 650 83 279
185 607 748 151 346
186 161 607 495 373
187 1 904 457 62
188 301 187 452 208
189 192 681 307 126
190 82 511 350 231
191 126 824 322 487
192 78 656 194 381
193 869 291 462 384
194 805 407 482 28
195 265 283 288 74
196 908 19 120 16
197 134 316 118 201
198 135 525 347 57
199 314 98 471 281
200 527 274 335 121
201 846 688 127 329
202 881 200 345 435
203 944 182 243 296
204 739 137 143 401
205 215 821 273 344
206 0 693 484 447
207 998 78 183 177
208 350 867 327 144
209 721 507 60 160
210 626 986 24 200
211 790 887 85 143
212 357 924 215 202
213 203 845 195 413
214 801 870 258 165
215 943 328 193 93
216 144 142 137 171
217 368 377 273 481
218 342 312 458 367
219 911 433 128 452
220 801 126 268 253
221 255 801 147 251
222 819 605 199 329
223 879 169 279 377
224 472 953 325 191
225 676 450 36 200
226 291 818 390 120
227 337 1 194 456
228 742 541 322 389
229 846 543 368 431
230 763 141 405 412
231 223 907 375 394
232 283 591 435 500
233 284 977 226 244
234 904 195 366 354
235 411 705 195 133
236 673 18 458 193
237 859 844 235 156
238 623 90 22 14
239 14 447 32 198
240 43 42 56 419
241 897 687 397 445
242 213 235 390 90
243 688 307 252 211
244 128 886 330 119
245 851 891 494 87
246 27 426 382 368
247 150 663 480 316
248 18 786 367 205
249 640 274 411 85
250 333 403 410 105
251 331 358 217 367
252 421 190 298 304
253 202 44 374 171
254 281 568 169 405
255 491 676 368 224
256 963 741 175 116
257 715 176 20 65
258 328 755 205 271
259 483 456 275 387
260 641 686 241 120
261 699 21 473 474
262 113 201 340 304
263 36 483 290 58
264 339 676 360 200
265 757 672 142 122
266 80 440 157 211
267 30 853 340 306
268 983 232 14 214
269 898 616 328 34
270 153 741 470 195
271 292 116 257 145
272 482 360 162 128
273 292 810 209 366
274 115 775 250 335
275 618 109 104 490
276 814 669 455 428
277 482 927 315 294
278 870 518 83 104
279 410 209 203 443
280 546 519 156 345
281 233 978 416 164
282 311 615 55 255
283 832 294 321 420
284 848 730 320 148
285 910 1 453 290
286 823 555 194 61
287 469 658 434 355
288 915 761 188 494
289 820 382 72 437
290 888 439 328 176
291 491 702 278 134
292 460 973 455 92
293 981 331 279 38
294 491 743 48 482
295 892 390 332 55
296 614 478 326 247
297 368 926 70 232
298 93 200 353 390
299 220 293 151 173
300 282 483 0 0
endpoint1 endpoint2 weight
1 2 308
1 3 683
1 4 127
1 5 524
1 6 78
1 7 668
1 8 259
1 9 833
1 10 685
1 11 94
1 12 452
1 13 445
1 14 497
1 15 132
1 16 44
1 17 359
1 18 414
1 19 142
1 20 405
1 21 310
1 22 694
1 23 790
1 24 490
1 25 458
1 26 345
1 27 426
1 28 434
1 29 283
1 30 347
1 31 353
1 32 494
1 33 243
1 34 687
1 35 516
1 36 151
1 37 502
1 38 388
1 39 217
1 40 154
1 41 171
1 42 372
1 43 491
1 44 545
1 45 322
1 46 466
1 47 734
1 48 269
1 49 325
1 50 495
1 51 600
1 52 363
1 53 470
1 54 788
1 55 73
1 56 214
1 57 839
1 58 456
1 59 737
1 60 117
1 61 340
1 62 243
1 63 343
1 64 149
1 65 745
1 66 439
1 67 343
1 68 382
1 69 624
1 70 606
1 71 448
1 72 397
1 73 851
1 74 278
1 75 336
1 76 544
1 77 759
1 78 706
1 79 408
1 80 378
1 81 670
1 82 601
1 83 632
1 84 226
1 85 421
1 86 727
1 87 415
1 88 475
1 89 179
1 90 474
1 91 399
1 92 618
1 93 41
1 94 99
1 95 567
1 96 621
1 97 338
1 98 435
1 99 515
1 100 575
1 101 178
1 102 437
1 103 563
1 104 428
1 105 373
1 106 790
1 107 193
1 108 682
1 109 310
1 110 583
1 111 311
1 112 271
1 113 454
1 114 730
1 115 257
1 116 228
1 117 591
1 118 571
1 119 435
1 120 282
1 121 780
1 122 341
1 123 743
1 124 203
1 125 207
1 126 806
1 127 654
1 128 242
1 129 245
1 130 586
1 131 585
1 132 432
1 133 729
1 134 719
1 135 145
1 136 334
1 137 385
1 138 330
1 139 295
1 140 504
1 141 747
1 142 583
1 143 507
1 144 344
1 145 328
1 146 215
1 147 652
1 148 413
1 149 537
1 150 256
1 151 512
1 152 361
1 153 127
1 154 854
1 155 337
1 156 752
1 157 378
1 158 442
1 159 462
1 160 202
1 161 557
1 162 410
1 163 610
1 164 598
1 165 147
1 166 678
1 167 587
1 168 260
1 169 534
1 170 378
1 171 483
1 172 160
1 173 334
1 174 328
1 175 283
1 176 393
1 177 562
1 178 320
1 179 377
1 180 403
1 181 348
1 182 531
1 183 764
1 184 416
1 185 511
1 186 508
1 187 837
1 188 224
1 189 544
1 190 510
1 191 699
1 192 602
1 193 355
1 194 331
1 195 255
1 196 452
1 197 390
1 198 474
1 199 251
1 200 31
1 201 552
1 202 367
1 203 432
1 204 247
1 205 651
1 206 685
1 207 510
1 208 645
1 209 333
1 210 749
1 211 698
1 212 698
1 213 678
1 214 687
1 215 435
1 216 387
1 217 200
1 218 188
1 219 437
1 220 308
1 221 615
1 222 470
1 223 370
1 224 710
1 225 260
1 226 616
1 227 304
1 228 372
1 229 444
1 230 268
1 231 725
1 232 418
1 233 769
1 234 391
1 235 473
1 236 276
1 237 690
1 238 188
1 239 543
1 240 516
1 241 583
1 242 305
1 243 182
1 244 750
1 245 728
1 246 523
1 247 557
1 248 736
1 249 127
1 250 243
1 251 218
