nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 490 269 0 0
2 501 774 96 25
3 310 408 97 13
4 305 656 46 26
5 611 788 51 98
6 912 998 6 50
7 602 0 4 62
8 545 352 47 14
9 788 427 68 5
10 236 679 94 66
11 557 127 28 98
12 227 973 65 60
13 352 364 76 43
14 872 177 21 82
15 606 275 83 86
16 533 448 51 21
17 896 34 70 99
18 222 558 45 67
19 442 879 11 42
20 566 406 92 13
21 668 478 91 49
22 404 622 14 46
23 478 301 11 61
24 974 619 60 78
25 729 562 17 5
26 650 638 95 44
27 689 877 55 12
28 612 393 55 82
29 241 484 54 76
30 571 199 63 88
31 111 456 13 66
32 647 359 60 83
33 491 222 16 56
34 917 933 1 26
35 453 483 98 92
36 339 121 91 40
37 962 95 41 56
38 95 792 86 3
39 749 421 68 97
40 411 478 32 84
41 984 62 1 26
42 116 25 79 7
43 291 80 89 86
44 419 533 40 94
45 916 342 61 3
46 84 379 81 25
47 798 84 20 92
48 738 641 7 35
49 658 655 48 7
50 575 111 12 97
51 491 266 51 54
52 585 453 36 43
53 714 680 10 21
54 245 815 45 77
55 454 9 69 76
56 293 438 61 22
57 71 761 53 39
58 463 362 28 42
59 194 234 24 20
60 247 110 35 36
61 576 684 22 68
62 842 727 61 93
63 768 580 59 19
64 368 778 27 58
65 588 295 78 90
66 889 79 54 28
67 914 474 44 42
68 884 980 22 53
69 507 129 14 66
70 795 961 29 83
71 138 440 41 41
72 751 561 4 45
73 553 214 32 83
74 276 747 86 7
75 801 523 2 73
76 210 729 95 75
77 559 404 92 7
78 456 679 67 50
79 984 177 25 45
80 457 924 60 54
81 472 347 87 13
82 3 738 81 30
83 173 887 6 2
84 718 32 34 20
85 369 865 19 14
86 993 859 54 11
87 657 744 55 57
88 421 211 56 38
89 311 49 91 93
90 310 112 44 93
91 924 872 17 90
92 193 484 67 8
93 276 650 96 86
94 163 261 58 73
95 827 621 30 17
96 185 651 26 16
97 320 541 81 59
98 742 845 97 39
99 780 460 12 30
100 878 149 58 31
101 678 871 44 63
102 9 335 41 50
103 968 782 71 48
104 546 631 87 61
105 831 209 41 82
106 95 107 53 9
107 81 288 72 72
108 591 358 17 19
109 290 107 57 26
110 971 117 91 38
111 80 508 42 69
112 121 400 6 74
113 49 863 27 2
114 245 830 12 38
115 675 475 32 21
116 331 705 20 27
117 699 340 35 13
118 41 667 76 5
119 474 939 60 14
120 650 657 66 52
121 148 745 95 18
122 765 582 61 18
123 33 708 41 77
124 940 324 37 97
125 167 911 2 79
126 793 247 35 95
127 419 266 47 40
128 999 821 20 73
129 481 245 41 84
130 3 157 63 24
131 72 334 4 82
132 862 771 50 39
133 27 255 94 77
134 438 501 95 6
135 195 88 90 60
136 511 695 9 37
137 185 628 30 69
138 277 571 54 70
139 688 569 97 90
140 247 856 67 50
141 480 392 69 53
142 103 252 96 15
143 659 103 44 16
144 425 140 40 84
145 700 428 51 2
146 649 772 60 6
147 762 864 35 61
148 544 789 96 81
149 119 334 38 91
150 643 314 38 79
151 775 154 50 46
152 362 960 15 31
153 782 639 67 69
154 531 822 1 15
155 209 130 10 19
156 678 41 65 78
157 523 782 23 12
158 645 182 45 66
159 237 70 79 84
160 674 937 1 29
161 850 324 37 60
162 61 613 35 23
163 188 605 73 30
164 754 659 55 62
165 292 397 20 92
166 326 67 40 22
167 903 688 90 7
168 27 37 4 56
169 679 911 27 56
170 860 240 22 36
171 393 538 26 38
172 634 916 66 48
173 672 279 50 10
174 450 909 13 28
175 702 125 45 66
176 846 904 9 33
177 801 908 77 95
178 517 341 7 49
179 865 624 24 62
180 0 157 10 96
181 21 326 53 2
182 576 277 69 94
183 14 956 60 72
184 314 694 1 86
185 867 174 28 23
186 286 260 73 53
187 65 920 60 38
188 529 737 53 61
189 552 979 99 17
190 647 606 41 43
191 104 845 82 49
192 510 905 27 59
193 105 28 43 34
194 246 323 7 18
195 4 599 95 69
196 832 25 65 99
197 925 409 22 33
198 654 940 93 33
199 365 969 57 45
200 986 584 0 0
endpoint1 endpoint2 weight
1 2 506
1 3 228
1 4 429
1 5 533
1 6 843
1 7 292
1 8 100
1 9 338
1 10 483
1 11 158
1 12 752
1 13 168
1 14 393
1 15 117
1 16 185
1 17 470
1 18 395
1 19 612
1 20 157
1 21 275
1 22 364
1 23 35
1 24 598
1 25 379
1 26 403
1 27 640
1 28 174
1 29 329
1 30 108
1 31 423
1 32 181
1 33 48
1 34 790
1 35 218
1 36 212
1 37 504
1 38 656
1 39 301
1 40 224
1 41 536
1 42 447
1 43 275
1 44 274
