nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 301 922 0 0
2 582 843 9 10
3 129 495 1 8
4 433 536 7 9
5 223 565 7 4
6 862 557 10 4
7 655 782 3 1
8 1 841 8 2
9 839 582 5 1
10 697 474 1 5
11 950 86 6 7
12 475 828 3 10
13 930 619 8 3
14 386 722 5 9
15 131 494 9 5
16 393 785 1 2
17 768 975 3 10
18 980 249 3 3
19 822 414 9 10
20 786 397 4 6
21 979 0 3 3
22 955 987 1 7
23 134 956 3 8
24 828 974 8 9
25 890 877 1 1
26 800 841 4 6
27 963 627 7 6
28 21 245 8 7
29 598 407 10 4
30 319 730 7 8
31 253 64 8 7
32 867 374 2 10
33 40 847 6 4
34 623 862 4 5
35 613 761 5 7
36 260 593 2 9
37 762 215 9 2
38 580 248 8 3
39 523 760 2 5
40 222 413 4 2
41 637 375 7 7
42 606 952 9 4
43 2 627 4 6
44 197 601 2 6
45 386 869 9 10
46 683 992 5 8
47 933 550 8 8
48 366 973 9 4
49 749 341 2 3
50 188 363 10 8
51 103 800 9 3
52 956 217 7 10
53 367 888 4 4
54 465 890 4 7
55 648 688 10 7
56 655 637 8 9
57 63 262 5 7
58 589 417 4 1
59 241 138 4 5
60 18 980 8 5
61 7 701 6 2
62 324 941 4 3
63 603 690 10 3
64 914 353 8 3
65 31 454 7 7
66 716 486 10 7
67 254 24 1 8
68 703 973 6 5
69 912 169 3 2
70 863 912 3 5
71 209 871 8 1
72 549 624 3 5
73 485 138 9 6
74 41 78 7 2
75 628 412 2 4
76 58 636 8 7
77 113 382 5 2
78 577 69 9 6
79 424 843 6 7
80 422 808 8 2
81 298 138 5 10
82 294 904 10 6
83 162 998 9 6
84 878 426 2 4
85 519 93 7 4
86 338 728 8 6
87 316 239 6 2
88 352 801 2 4
89 377 745 7 8
90 880 357 8 8
91 157 290 1 5
92 993 271 6 8
93 25 570 8 4
94 340 449 3 5
95 414 114 2 3
96 609 64 8 7
97 252 904 4 8
98 320 766 4 4
99 254 550 3 5
100 544 773 7 1
101 996 882 10 6
102 853 312 8 6
103 121 205 7 10
104 114 850 9 5
105 950 994 9 8
106 207 108 2 10
107 636 553 5 7
108 731 661 9 2
109 123 423 3 3
110 463 889 7 4
111 537 72 7 4
112 953 141 2 10
113 328 626 1 5
114 259 582 6 5
115 176 803 1 2
116 707 172 7 1
117 37 560 8 7
118 837 510 6 6
119 117 951 8 6
120 712 420 1 6
121 297 271 4 4
122 528 933 7 8
123 824 611 3 5
124 595 300 1 5
125 386 58 8 9
126 189 275 10 6
127 482 495 3 2
128 416 811 8 5
129 121 27 8 3
130 745 649 2 9
131 182 805 6 10
132 822 219 9 3
133 365 11 8 6
134 81 835 1 5
135 962 793 3 1
136 255 611 1 6
137 416 135 6 7
138 544 241 5 8
139 98 491 4 6
140 541 484 4 3
141 901 82 4 4
142 759 384 8 8
143 577 527 7 5
144 195 698 5 4
145 554 292 9 8
146 348 88 4 5
147 97 522 9 2
148 659 815 9 7
149 533 740 9 9
150 650 847 1 2
151 885 257 1 3
152 458 301 9 7
153 392 354 2 4
154 894 490 4 5
155 846 787 1 10
156 326 747 9 6
157 870 85 5 6
158 483 799 6 1
159 964 678 3 10
160 850 870 6 1
161 971 198 9 10
162 958 68 5 7
163 72 617 3 4
164 235 957 5 2
165 709 885 4 8
166 156 594 5 5
167 142 966 10 3
168 247 886 3 1
169 320 494 8 8
170 728 518 7 8
171 281 54 7 5
172 618 503 4 1
173 491 101 3 9
174 655 807 1 5
175 132 505 10 9
176 677 103 7 10
177 55 987 8 4
178 523 127 6 2
179 604 759 7 3
180 436 313 5 2
181 996 944 10 9
182 259 491 6 9
183 910 507 4 8
184 729 582 2 1
185 1 458 6 10
186 453 634 9 4
187 864 71 5 4
188 490 708 5 7
189 524 145 2 7
190 515 656 3 3
191 650 545 5 1
192 111 705 2 4
193 532 987 4 9
194 184 489 8 2
195 98 972 1 2
196 154 94 4 10
197 916 414 1 1
198 937 178 1 6
199 273 667 1 4
200 760 626 6 8
201 477 213 3 4
202 612 693 1 7
203 636 102 9 7
204 401 161 5 10
205 599 269 4 9
206 169 601 4 10
207 166 281 10 5
208 658 698 6 5
209 268 194 4 3
210 539 366 7 4
211 166 694 4 2
212 812 434 6 6
213 108 102 2 8
214 964 381 1 2
215 121 725 1 7
216 7 598 1 3
217 290 619 2 2
218 291 279 2 1
219 74 45 8 6
220 440 25 2 3
221 666 961 7 6
222 627 832 3 8
223 242 285 2 10
224 882 862 2 5
225 832 422 2 10
226 580 350 1 7
227 116 745 1 8
228 785 576 5 3
229 847 101 5 7
230 309 968 6 5
231 826 668 5 7
232 918 469 7 7
233 639 561 10 8
234 748 713 9 7
235 958 540 6 2
236 739 624 2 4
237 501 718 7 6
238 808 96 1 9
239 355 691 5 4
240 958 187 5 8
241 113 891 4 7
242 538 581 4 4
243 636 675 4 10
244 157 835 8 8
245 776 466 7 6
246 803 955 2 1
247 134 73 4 1
248 776 773 9 3
249 986 524 10 7
250 839 945 1 5
251 416 930 1 2
252 921 269 10 7
253 648 730 7 2
254 365 355 7 1
255 421 676 6 4
256 895 534 8 1
257 567 433 10 4
258 467 203 6 4
259 460 624 5 6
260 38 236 3 1
261 442 193 1 5
262 543 576 2 4
263 618 319 7 2
264 701 604 6 6
265 195 540 9 6
266 901 963 3 9
267 470 823 8 2
268 233 470 7 6
269 553 950 6 6
270 826 974 7 1
271 626 721 1 6
272 860 545 1 10
273 506 679 1 8
274 748 318 5 6
275 303 138 3 8
276 906 745 6 3
277 683 450 4 9
278 673 653 6 10
279 769 374 3 3
280 258 317 7 1
281 915 511 1 9
282 280 737 1 10
283 334 865 3 9
284 560 887 5 8
285 816 386 6 1
286 213 442 10 6
287 459 425 9 2
288 988 317 8 9
289 104 88 9 2
290 635 759 6 2
291 579 541 9 4
292 856 614 4 4
293 343 529 4 2
294 268 465 3 6
295 904 878 6 2
296 782 171 8 6
297 389 414 10 8
298 260 724 5 4
299 280 820 9 10
300 963 96 0 0
endpoint1 endpoint2 weight
1 2 292
1 3 461
1 4 408
1 5 366
1 6 670
1 7 381
1 8 311
1 9 637
1 10 598
1 11 1059
1 12 198
1 13 699
1 14 218
1 15 461
1 16 166
1 17 470
1 18 957
1 19 728
1 20 715
1 21 1145
1 22 658
1 23 171
1 24 530
1 25 591
1 26 506
1 27 725
1 28 733
1 29 595
1 30 193
1 31 860
1 32 788
1 33 272
1 34 328
1 35 352
1 36 332
1 37 845
1 38 730
1 39 275
1 40 516
1 41 642
1 42 307
1 43 421
1 44 338
1 45 101
1 46 389
1 47 734
1 48 83
1 49 734
1 50 571
1 51 233
1 52 963
1 53 75
1 54 168
1 55 419
1 56 455
1 57 702
1 58 582
1 59 787
1 60 289
1 61 368
1 62 30
1 63 381
1 64 837
1 65 541
1 66 602
1 67 900
1 68 406
1 69 970
1 70 563
1 71 106
1 72 388
1 73 806
1 74 884
1 75 606
1 76 376
1 77 572
1 78 897
1 79 147
1 80 167
1 81 785
1 82 20
1 83 159
1 84 761
1 85 858
1 86 198
1 87 684
1 88 132
1 89 193
1 90 809
1 91 649
1 92 951
1 93 448
1 94 475
1 95 816
1 96 912
1 97 53
1 98 158
1 99 375
1 100 286
1 101 697
1 102 823
1 103 740
1 104 201
1 105 653
1 106 820
1 107 499
1 108 504
1 109 530
1 110 166
1 111 883
1 112 1018
1 113 298
1 114 343
1 115 173
1 116 853
1 117 449
1 118 677
1 119 187
1 120 649
1 121 652
1 122 228
1 123 609
1 124 688
1 125 869
1 126 657
1 127 464
1 128 160
1 129 913
1 130 522
1 131 167
1 132 876
1 133 914
1 134 237
1 135 674
1 136 315
1 137 796
1 138 724
1 139 477
1 140 500
1 141 1033
1 142 707
1 143 482
1 144 248
1 145 679
1 146 836
1 147 450
1 148 374
1 149 295
1 150 357
1 151 886
1 152 641
1 153 576
1 154 734
1 155 562
1 156 177
1 157 1013
1 158 220
1 159 707
1 160 552
1 161 987
1 162 1078
1 163 382
1 164 75
1 165 410
1 166 359
1 167 165
1 168 65
1 169 429
1 170 588
1 171 869
1 172 526
1 173 843
1 174 373
1 175 450
1 176 902
1 177 255
1 178 826
1 179 345
1 180 624
1 181 696
1 182 434
1 183 737
1 184 547
1 185 553
1 186 326
1 187 1021
1 188 286
1 189 809
1 190 342
1 191 514
1 192 289
1 193 240
1 194 449
1 195 210
1 196 841
1 197 798
1 198 979
1 199 257
1 200 547
1 201 731
1 202 387
1 203 886
1 204 768
1 205 718
1 206 348
1 207 656
1 208 422
1 209 729
1 210 605
1 211 265
1 212 707
1 213 843
1 214 856
1 215 267
1 216 438
1 217 304
1 218 644
1 219 906
1 220 908
1 221 368
1 222 339
1 223 640
1 224 585
1 225 730
1 226 637
1 227 257
1 228 595
1 229 986
1 230 47
1 231 584
1 232 766
1 233 495
1 234 494
1 235 760
1 236 530
1 237 286
1 238 970
1 239 238
1 240 986
1 241 191
1 242 416
1 243 417
1 244 169
1 245 659
1 246 504
1 247 866
1 248 498
1 249 793
1 250 539
1 251 116
1 252 901
1 253 397
1 254 571
1 255 274
1 256 710
1 257 557
1 258 738
1 259 338
1 260 735
1 261 743
1 262 423
1 263 682
1 264 512
1 265 397
1 266 602
1 267 196
1 268 458
1 269 254
1 270 528
1 271 383
1 272 675
1 273 318
1 274 752
1 275 785
1 276 631
1 277 608
1 278 460
1 279 721
1 280 607
1 281 739
1 282 187
1 283 66
1 284 262
1 285 744
1 286 488
1 287 522
1 288 916
1 289 857
1 290 372
1 291 472
1 292 635
1 293 396
1 294 459
1 295 605
1 296 892
1 297 516
1 298 203
1 299 105
1 300 1059
2 1 292
2 3 572
2 4 342
2 5 455
2 6 401
2 7 96
2 8 582
2 9 367
2 10 387
2 11 842
2 12 109
2 13 414
2 14 231
2 15 571
2 16 198
2 17 229
2 18 716
2 19 492
2 20 491
2 21 932
2 22 400
2 23 463
2 24 279
2 25 310
2 26 219
2 27 438
2 28 820
2 29 437
2 30 287
2 31 846
2 32 549
2 33 543
2 34 46
2 35 88
2 36 408
2 37 654
2 38 596
2 39 102
2 40 561
2 41 472
2 42 112
2 43 619
2 44 455
2 45 198
2 46 181
2 47 458
2 48 253
2 49 530
2 50 621
2 51 481
2 52 730
2 53 220
2 54 127
2 55 169
2 56 219
2 57 780
2 58 427
2 59 784
2 60 581
2 61 593
2 62 276
2 63 155
2 64 592
2 65 675
2 66 382
2 67 883
2 68 178
2 69 751
2 70 290
2 71 375
2 72 222
2 73 712
2 74 937
2 75 434
2 76 564
2 77 658
2 78 775
2 79 158
2 80 164
2 81 761
2 82 295
2 83 448
2 84 512
2 85 753
2 86 270
2 87 660
2 88 234
2 89 228
2 90 571
2 91 698
2 92 705
2 93 621
