nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 286 631 0 0
2 202 755 7 13
3 827 904 6 132
4 741 276 2 45
5 586 354 1 107
6 218 313 8 22
7 949 750 4 175
8 440 821 10 43
9 407 93 6 98
10 99 467 8 73
11 340 247 5 108
12 121 312 4 196
13 77 912 9 244
14 368 785 5 21
15 770 769 2 123
16 477 56 3 122
17 400 679 3 249
18 812 579 4 40
19 935 553 2 15
20 207 874 6 62
21 259 425 3 3
22 539 209 5 98
23 527 980 9 77
24 30 287 10 4
25 425 481 4 117
26 754 118 8 139
27 728 227 6 203
28 782 157 4 196
29 139 150 6 209
30 294 910 6 167
31 919 771 1 18
32 318 671 8 75
33 802 482 8 24
34 602 90 4 99
35 387 810 10 151
36 964 647 3 113
37 587 503 3 197
38 208 115 10 181
39 835 238 3 100
40 402 613 4 49
41 71 508 8 214
42 731 151 9 144
43 735 513 6 122
44 660 874 9 214
45 16 955 2 157
46 784 287 10 114
47 78 455 4 20
48 311 881 10 144
49 937 913 3 5
50 971 325 2 34
51 75 287 5 106
52 972 663 6 57
53 790 532 3 106
54 778 626 7 177
55 122 532 7 23
56 591 193 7 226
57 40 322 8 115
58 696 775 1 3
59 187 356 9 162
60 1 555 6 122
61 311 138 8 198
62 843 742 6 93
63 593 506 7 127
64 623 530 6 111
65 419 946 2 228
66 855 847 4 138
67 233 179 3 142
68 510 375 5 237
69 711 640 9 33
70 353 185 6 7
71 172 944 7 194
72 378 564 2 244
73 618 74 9 55
74 691 806 9 249
75 783 692 6 64
76 713 94 10 33
77 830 556 1 207
78 836 775 5 79
79 62 811 4 213
80 306 834 9 67
81 109 513 2 185
82 681 342 4 226
83 45 543 6 250
84 718 108 5 26
85 183 71 3 80
86 294 707 2 41
87 16 24 5 13
88 271 634 7 183
89 99 314 9 235
90 792 882 1 134
91 6 506 8 153
92 328 189 8 161
93 414 517 9 245
94 316 829 9 44
95 680 622 7 30
96 15 790 10 248
97 488 696 6 166
98 484 885 3 141
99 591 202 5 37
100 993 774 8 49
101 626 639 8 49
102 833 994 2 93
103 664 456 3 78
104 980 115 7 82
105 770 125 2 160
106 349 128 7 211
107 631 29 2 85
108 669 397 1 22
109 898 986 9 212
110 226 579 8 137
111 960 241 1 129
112 721 448 6 56
113 289 205 4 208
114 333 880 8 61
115 760 679 7 65
116 6 738 1 166
117 318 191 5 152
118 732 982 8 127
119 647 64 9 237
120 449 769 10 142
121 189 798 6 127
122 898 172 3 59
123 828 919 1 223
124 570 726 2 141
125 905 148 4 99
126 657 866 9 26
127 742 378 8 114
128 666 383 1 123
129 584 352 3 230
130 616 696 3 19
131 383 622 6 144
132 434 701 5 110
133 814 166 7 44
134 36 813 7 228
135 582 485 10 46
136 583 772 9 175
137 636 481 4 221
138 296 464 5 234
139 752 218 6 17
140 542 658 6 81
141 719 200 5 104
142 876 461 9 194
143 930 894 9 141
144 844 514 7 242
145 246 460 1 249
146 210 629 10 16
147 435 996 4 46
148 683 601 6 243
149 514 71 10 214
150 766 97 10 119
151 556 349 1 88
152 221 544 6 135
153 182 517 1 82
154 8 935 10 58
155 736 903 8 48
156 945 455 10 65
157 455 821 3 198
158 268 385 8 72
159 715 464 9 74
160 252 314 3 61
161 277 814 5 174
162 295 64 6 20
163 811 330 10 53
164 665 325 2 161
165 401 783 6 83
166 774 310 1 229
167 133 995 1 26
168 854 315 3 183
169 513 215 8 82
170 602 601 2 57
171 118 547 9 81
172 408 925 1 132
173 720 28 1 129
174 310 788 5 219
175 492 914 2 117
176 454 121 1 228
177 729 749 2 58
178 185 892 8 111
179 432 202 1 111
180 569 833 1 228
181 986 344 4 152
182 143 119 6 216
183 339 998 9 68
184 786 204 8 238
185 213 389 2 91
186 157 683 5 232
187 288 917 1 165
188 608 9 5 153
189 945 918 5 19
190 797 790 1 199
191 185 251 7 103
192 911 914 6 129
193 352 97 1 25
194 158 784 1 21
195 651 727 6 214
196 970 637 10 181
197 71 113 5 56
198 108 763 6 245
199 463 895 5 145
200 967 676 3 78
201 636 477 5 129
202 359 276 2 155
203 394 967 5 126
204 637 692 8 40
205 238 434 7 30
206 482 423 10 85
207 37 393 5 15
208 689 742 3 145
209 842 199 2 156
210 878 494 7 27
211 926 848 9 116
212 131 350 9 233
213 314 240 3 204
214 113 777 9 100
215 487 432 8 163
216 454 475 9 82
217 261 165 3 190
218 751 656 8 38
219 485 389 8 247
