nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 422 402 0 0
2 821 854 1 10
3 97 544 3 56
4 628 279 7 59
5 381 321 9 79
6 790 97 1 15
7 920 301 8 43
8 874 846 1 55
9 871 860 4 43
10 466 765 10 11
11 627 693 3 42
12 301 172 10 90
13 35 449 7 85
14 633 681 3 81
15 982 837 7 1
16 12 756 5 69
17 591 185 1 65
18 962 688 8 33
19 730 591 2 95
20 319 463 3 90
21 264 109 5 16
22 560 536 4 44
23 411 786 10 7
24 734 634 8 94
25 646 200 9 89
26 400 625 6 11
27 894 701 2 25
28 798 929 3 91
29 502 431 10 75
30 610 836 1 8
31 620 623 7 67
32 592 211 6 49
33 160 555 1 6
34 251 242 1 55
35 498 570 2 24
36 57 114 4 28
37 679 970 1 48
38 650 442 2 100
39 756 385 6 21
40 77 755 3 54
41 937 829 2 49
42 380 831 7 43
43 882 530 5 21
44 760 384 3 34
45 961 723 5 55
46 572 581 2 73
47 698 164 1 69
48 792 858 1 4
49 71 395 6 53
50 101 569 8 77
51 965 158 8 1
52 35 997 5 18
53 128 686 10 28
54 439 237 8 5
55 423 868 10 62
56 344 360 1 61
57 697 76 10 79
58 544 579 6 87
59 607 304 9 88
60 315 568 10 45
61 379 887 5 13
62 502 77 7 15
63 404 646 4 89
64 936 475 8 59
65 42 389 1 27
66 397 7 6 69
67 547 432 8 92
68 4 28 6 79
69 118 796 1 3
70 617 893 6 70
71 664 961 5 98
72 606 714 1 26
73 37 150 6 86
74 293 644 2 26
75 806 609 5 84
76 565 186 10 71
77 848 419 8 38
78 263 252 6 81
79 65 551 6 55
80 728 459 2 66
81 940 125 2 27
82 467 488 4 61
83 557 823 10 20
84 868 28 1 40
85 619 485 4 26
86 273 636 1 90
87 446 879 3 43
88 350 835 6 50
89 29 643 10 79
90 832 188 5 57
91 604 749 4 96
92 374 805 7 62
93 168 989 3 64
94 57 585 4 58
95 541 137 9 85
96 45 481 6 52
97 614 512 3 9
98 969 172 4 84
99 687 189 10 54
100 552 659 3 6
101 674 825 10 36
102 295 472 5 54
103 57 645 8 62
104 660 86 4 10
105 640 492 1 30
106 274 597 6 54
107 241 0 6 92
108 402 761 7 10
109 990 811 6 13
110 346 531 8 26
111 949 391 7 43
112 12 563 9 12
113 255 334 3 92
114 87 943 5 35
115 523 991 5 70
116 602 550 10 76
117 817 249 5 34
118 374 226 2 34
119 894 386 6 37
120 312 886 3 88
121 878 939 8 8
122 483 471 1 43
123 291 237 2 60
124 584 281 3 59
125 49 931 4 72
126 164 350 4 20
127 322 177 6 12
128 913 930 3 20
129 863 353 5 78
130 873 738 4 51
131 344 827 9 93
132 640 513 7 55
133 76 367 7 60
134 739 322 8 22
135 753 404 6 83
136 560 984 9 13
137 695 396 2 1
138 807 986 8 93
139 985 392 2 12
140 620 34 3 35
141 323 784 5 86
142 736 997 7 52
143 313 2 9 89
144 927 176 1 55
145 355 152 8 25
146 267 699 6 68
147 331 907 7 84
148 565 759 2 43
149 274 304 3 62
150 433 380 6 90
151 708 994 6 76
152 364 755 4 37
153 742 171 9 13
154 742 727 2 92
155 563 362 4 84
156 114 238 7 10
157 498 850 2 85
158 588 812 1 22
159 852 867 5 32
160 340 207 7 43
161 20 959 6 82
162 259 703 2 24
163 867 824 5 84
164 463 493 9 59
165 480 896 7 86
166 873 541 8 92
167 242 589 2 53
168 296 984 8 42
169 761 38 6 61
170 712 676 3 89
171 752 826 5 11
172 267 603 1 18
173 28 207 5 11
174 415 881 9 20
175 74 107 4 15
176 440 446 4 49
177 67 51 8 27
178 150 286 5 64
179 227 965 10 43
180 131 60 4 58
181 861 5 8 21
182 601 456 9 41
183 946 897 6 77
184 792 59 2 91
185 288 504 7 67
186 88 392 1 33
187 682 355 7 81
188 995 63 10 24
189 562 762 4 41
190 944 988 5 37
191 870 736 7 60
192 435 289 8 55
193 140 585 6 62
194 575 367 10 48
195 550 706 6 44
196 427 763 5 83
197 63 380 6 54
198 571 362 6 41
199 278 364 2 9
200 421 918 0 0
endpoint1 endpoint2 weight
1 2 603
1 3 355
1 4 240
1 5 91
1 6 478
1 7 509
1 8 634
1 9 642
1 10 366
1 11 356
1 12 260
1 13 390
1 14 350
1 15 710
1 16 542
1 17 276
1 18 612
1 19 362
1 20 120
1 21 333
1 22 193
1 23 385
1 24 389
1 25 302
1 26 225
1 27 559
1 28 648
1 29 86
1 30 473
1 31 297
1 32 256
1 33 304
1 34 235
1 35 185
1 36 465
1 37 624
1 38 232
1 39 335
1 40 494
1 41 669
1 42 432
1 43 478
1 44 339
1 45 628
1 46 234
1 47 365
1 48 588
1 49 352
1 50 362
1 51 596
1 52 710
1 53 409
1 54 166
1 55 467
1 56 89
1 57 427
1 58 215
1 59 210
1 60 198
1 61 487
1 62 335
1 63 245
1 64 520
1 65 381
1 66 396
1 67 129
1 68 561
1 69 498
1 70 529
1 71 610
1 72 363
1 73 461
1 74 275
1 75 437
1 76 260
1 77 427
1 78 219
1 79 387
1 80 312
1 81 588
1 82 98
1 83 443
1 84 583
1 85 214
1 86 278
1 87 478
1 88 439
1 89 462
1 90 463
1 91 392
1 92 406
1 93 640
1 94 409
1 95 291
1 96 386
1 97 222
1 98 594
1 99 340
1 100 289
1 101 493
1 102 146
1 103 439
1 104 396
1 105 236
1 106 245
1 107 441
1 108 360
1 109 700
1 110 150
1 111 528
1 112 441
1 113 181
1 114 637
1 115 598
1 116 234
1 117 424
1 118 183
1 119 473
1 120 497
1 121 705
1 122 93
1 123 211
1 124 203
1 125 648
1 126 264
1 127 247
1 128 722
1 129 444
1 130 563
1 131 433
1 132 245
1 133 348
1 134 327
1 135 332
1 136 599
1 137 274
1 138 700
1 139 564
1 140 418
1 141 395
1 142 673
1 143 415
1 144 554
1 145 259
1 146 336
1 147 514
1 148 385
1 149 178
1 150 25
1 151 658
1 152 358
1 153 395
1 154 457
1 155 147
1 156 349
1 157 455
1 158 443
1 159 634
1 160 212
1 161 687
1 162 343
1 163 614
1 164 100
1 165 498
1 166 472
1 167 260
1 168 596
1 169 498
1 170 399
1 171 538
1 172 254
1 173 440
1 174 480
1 175 457
1 176 48
1 177 500
1 178 296
1 179 596
1 180 450
1 181 592
1 182 187
1 183 721
1 184 505
1 185 169
1 186 335
1 187 265
1 188 666
1 189 387
1 190 785
1 191 559
1 192 114
1 193 337
1 194 157
1 195 330
1 196 362
1 197 360
1 198 155
1 199 149
1 200 517
2 1 603
2 3 788
2 4 607
2 5 692
2 6 758
2 7 562
2 8 54
2 9 51
2 10 366
2 11 253
2 12 858
2 13 885
2 14 256
2 15 162
2 16 815
2 17 708
2 18 218
2 19 279
2 20 637
2 21 931
2 22 412
2 23 416
2 24 237
2 25 678
2 26 480
2 27 170
2 28 79
2 29 530
2 30 212
2 31 307
2 32 683
2 33 726
2 34 837
2 35 431
2 36 1064
2 37 184
2 38 447
2 39 474
2 40 751
2 41 119
2 42 442
2 43 330
2 44 474
2 45 192
2 46 370
2 47 701
2 48 30
2 49 880
2 50 775
2 51 711
2 52 799
2 53 714
2 54 726
2 55 399
2 56 687
2 57 788
2 58 391
2 59 591
2 60 582
2 61 444
2 62 840
2 63 466
2 64 397
2 65 908
2 66 948
2 67 504
2 68 1162
2 69 706
2 70 208
2 71 190
2 72 257
2 73 1054
2 74 569
2 75 246
2 76 716
2 77 436
2 78 821
2 79 815
2 80 406
2 81 739
2 82 510
2 83 266
2 84 828
2 85 421
2 86 590
2 87 376
2 88 472
2 89 820
2 90 667
2 91 242
2 92 450
2 93 667
2 94 810
2 95 770
2 96 861
2 97 400
2 98 698
2 99 679
2 100 333
2 101 150
2 102 651
2 103 793
2 104 785
2 105 405
2 106 605
2 107 1033
2 108 430
2 109 175
2 110 575
2 111 481
2 112 860
2 113 769
2 114 740
2 115 328
2 116 375
2 117 606
2 118 771
2 119 474
2 120 511
2 121 103
2 122 511
2 123 814
2 124 621
2 125 776
2 126 829
2 127 842
2 128 120
2 129 503
2 130 128
2 131 478
2 132 387
2 133 891
2 134 539
2 135 456
2 136 292
2 137 476
2 138 133
2 139 491
2 140 845
2 141 503
2 142 167
2 143 992
2 144 687
2 145 843
2 146 576
2 147 493
2 148 274
2 149 776
2 150 613
2 151 180
2 152 468
2 153 688
2 154 150
2 155 556
2 156 938
2 157 324
2 158 237
2 159 34
2 160 807
2 161 808
2 162 582
2 163 55
2 164 509
2 165 344
2 166 318
2 167 637
2 168 541
2 169 819
2 170 209
2 171 75
2 172 609
2 173 1024
2 174 407
2 175 1057
2 176 559
2 177 1102
2 178 880
2 179 605
2 180 1052
2 181 850
2 182 455
2 183 133
2 184 796
2 185 638
2 186 867
2 187 518
2 188 810
2 189 275
2 190 182
2 191 128
2 192 685
2 193 733
2 194 546
2 195 309
2 196 405
2 197 895
2 198 552
2 199 732
2 200 406
3 1 355
3 2 788
3 4 594
3 5 362
3 6 825
3 7 859
3 8 834
3 9 837
3 10 431
3 11 551
3 12 425
3 13 114
3 14 554
3 15 933
3 16 229
3 17 611
3 18 877
3 19 635
3 20 237
3 21 466
3 22 464
3 23 397
3 24 644
3 25 648
3 26 314
3 27 813
3 28 800
3 29 421
3 30 591
3 31 529
3 32 597
3 33 64
3 34 339
3 35 402
3 36 432
3 37 722
3 38 563
3 39 678
3 40 212
3 41 888
3 42 404
3 43 786
3 44 683
3 45 883
3 46 477
3 47 712
3 48 763
3 49 152
3 50 26
3 51 950
3 52 458
3 53 146
3 54 460
3 55 460
3 56 309
3 57 761
3 58 449
3 59 564
3 60 220
3 61 445
3 62 619
3 63 324
3 64 842
3 65 165
3 66 616
3 67 464
3 68 525
3 69 253
3 70 627
3 71 704
3 72 537
3 73 399
3 74 221
3 75 712
3 76 590
3 77 762
3 78 336
3 79 33
3 80 637
3 81 942
3 82 375
3 83 538
3 84 928
3 85 526
3 86 199
3 87 484
3 88 386
3 89 121
3 90 817
3 91 547
3 92 381
3 93 451
3 94 58
3 95 603
3 96 82
3 97 518
3 98 949
3 99 689
3 100 470
3 101 642
3 102 211
3 103 109
3 104 726
3 105 546
3 106 185
3 107 563
3 108 375
3 109 933
3 110 250
3 111 866
3 112 88
3 113 263
3 114 400
3 115 618
3 116 506
3 117 779
3 118 422
3 119 813
3 120 404
3 121 876
3 122 393
3 123 364
3 124 554
3 125 390
3 126 206
3 127 431
3 128 903
3 129 790
3 130 800
3 131 376
3 132 544
3 133 179
3 134 680
3 135 671
3 136 639
3 137 617
3 138 837
3 139 901
3 140 731
3 141 330
3 142 784
3 143 584
3 144 908
3 145 470
3 146 231
3 147 432
3 148 516
3 149 299
3 150 374
3 151 759
3 152 341
3 153 746
3 154 671
3 155 501
3 156 307
3 157 505
3 158 560
3 159 822
3 160 416
3 161 423
3 162 227
3 163 820
3 164 370
3 165 521
3 166 777
3 167 152
3 168 483
3 169 835
3 170 630
3 171 714
3 172 180
3 173 344
3 174 464
3 175 438
3 176 357
3 177 494
3 178 264
3 179 441
3 180 486
3 181 935
3 182 512
3 183 920
3 184 848
3 185 196
3 186 153
3 187 615
3 188 1019
3 189 514
3 190 957
3 191 797
3 192 424
3 193 60
3 194 510
3 195 482
3 196 397
3 197 168
3 198 508
3 199 256
3 200 495
4 1 240
4 2 607
4 3 594
4 5 251
4 6 244
4 7 293
4 8 619
4 9 630
4 10 513
4 11 415
4 12 345
4 13 617
4 14 403
4 15 661
4 16 780
4 17 102
4 18 529
4 19 329
4 20 360
4 21 402
4 22 266
4 23 552
4 24 371
4 25 82
4 26 415
4 27 499
4 28 672
4 29 198
4 30 558
4 31 345
