nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 955 104 0 0
2 221 459 10 186
3 739 240 43 138
4 175 881 57 201
5 946 759 90 123
6 941 685 18 85
7 379 199 25 58
8 736 786 88 197
9 75 687 99 2
10 123 578 91 123
11 282 49 25 136
12 288 608 59 12
13 933 359 20 108
14 167 196 34 231
15 98 787 64 27
16 681 53 22 2
17 891 254 25 231
18 512 631 87 169
19 495 39 68 96
20 512 441 71 209
21 798 453 70 188
22 479 529 96 44
23 5 215 97 233
24 315 80 93 45
25 902 438 85 235
26 658 536 70 109
27 839 947 72 30
28 144 772 72 143
29 658 663 89 205
30 320 756 23 2
31 451 353 34 146
32 809 342 3 10
33 608 674 78 42
34 325 103 81 198
35 713 190 89 1
36 896 864 58 58
37 995 375 91 153
38 393 0 4 137
39 591 61 36 46
40 80 845 34 120
41 499 91 82 53
42 382 339 80 103
43 390 878 82 154
44 463 400 47 70
45 542 136 60 71
46 156 993 74 43
47 489 317 17 176
48 687 97 55 194
49 991 13 69 185
50 552 57 43 57
51 203 449 37 1
52 273 198 67 77
53 824 18 53 170
54 551 767 66 38
55 79 983 17 99
56 613 931 59 50
57 74 347 1 89
58 622 816 2 84
59 225 437 42 100
60 216 767 55 201
61 573 724 20 178
62 112 63 46 136
63 42 152 56 102
64 512 385 82 24
65 165 65 86 174
66 794 720 33 174
67 866 67 24 149
68 270 690 53 77
69 438 821 20 168
70 810 517 64 236
71 805 423 16 123
72 800 231 37 18
73 770 422 13 140
74 400 347 1 156
75 860 968 89 207
76 115 433 58 158
77 693 579 35 53
78 848 87 44 192
79 731 361 54 77
80 472 248 65 41
81 778 619 52 249
82 320 644 17 26
83 686 943 47 169
84 334 124 4 66
85 116 496 86 169
86 994 921 53 101
87 919 794 93 39
88 505 41 68 205
89 569 257 78 70
90 389 429 62 18
91 225 856 26 170
92 214 918 26 12
93 787 415 22 71
94 5 871 53 228
95 776 830 97 20
96 119 906 70 248
97 449 792 18 186
98 550 487 75 17
99 735 236 54 78
100 964 851 34 41
101 733 958 97 87
102 125 4 91 139
103 104 982 27 110
104 46 673 46 7
105 239 787 81 157
106 454 464 74 57
107 995 21 26 51
108 735 782 18 150
109 436 740 71 21
110 653 564 79 119
111 570 125 92 98
112 470 371 19 159
113 269 20 86 93
114 859 4 25 91
115 608 823 23 109
116 207 341 82 19
117 133 684 97 124
118 346 589 59 125
119 18 744 34 56
120 263 257 83 116
121 531 69 63 109
122 74 526 72 140
123 442 809 59 92
124 660 230 91 132
125 901 314 64 119
126 794 824 100 105
127 791 616 69 218
128 195 60 63 56
129 988 54 63 40
130 416 597 96 185
131 229 975 50 27
132 290 714 3 46
133 660 636 1 63
134 304 30 72 236
135 732 919 69 5
136 288 263 51 183
137 988 714 15 125
138 141 783 74 225
139 875 154 68 65
140 13 776 6 31
141 820 160 85 106
142 600 611 37 205
143 776 796 75 101
144 23 765 10 87
145 202 439 90 156
146 714 432 73 139
147 766 4 34 177
148 146 778 36 184
149 993 450 40 160
150 809 725 71 210
151 721 449 14 122
152 341 62 42 230
153 163 482 48 65
154 845 38 4 165
155 636 858 31 60
156 166 456 45 16
157 18 767 67 181
158 419 147 72 43
159 915 442 83 82
160 912 117 82 23
161 233 978 39 104
162 901 0 63 122
163 982 48 81 151
164 778 975 58 20
165 850 587 10 178
166 701 572 31 223
167 36 42 1 222
168 986 551 54 248
169 876 831 38 7
170 589 865 62 119
171 41 756 66 208
172 321 60 36 184
173 875 93 90 57
174 559 790 77 123
175 535 823 40 208
176 907 769 97 180
177 801 809 11 111
178 121 783 2 193
179 209 899 61 209
180 759 411 14 70
181 839 812 38 144
182 335 875 44 139
183 206 321 15 197
184 427 82 86 105
185 152 368 54 150
186 947 194 73 121
187 476 621 9 60
188 606 351 55 51
189 714 165 66 133
190 493 601 75 208
191 988 753 40 21
192 722 789 87 2
193 562 843 81 40
194 924 123 45 142
195 743 35 50 110
196 534 934 63 88
197 847 222 54 207
198 809 53 26 220
199 543 588 3 213
200 488 696 0 0
endpoint1 endpoint2 weight
1 2 816
1 3 256
1 4 1101
1 5 656
1 6 582
1 7 584
1 8 717
1 9 1056
1 10 958
1 11 676
1 12 837
1 13 256
1 14 794
1 15 1096
1 16 279
1 17 164
1 18 689
1 19 465
1 20 557
1 21 383
1 22 639
1 23 957
1 24 641
1 25 339
1 26 525
1 27 851
1 28 1051
1 29 634
1 30 911
1 31 563
1 32 280
1 33 668
1 34 631
1 35 257
1 36 763
1 37 274
1 38 572
1 39 367
1 40 1147
1 41 457
1 42 620
1 43 959
1 44 575
1 45 415
1 46 1196
1 47 513
1 48 269
1 49 98
1 50 406
1 51 828
1 52 689
1 53 157
1 54 777
1 55 1241
1 56 895
1 57 914
1 58 787
1 59 803
1 60 993
1 61 729
1 62 844
1 63 915
1 64 525
1 65 791
1 66 637
1 67 97
1 68 902
1 69 884
1 70 438
1 71 353
1 72 201
1 73 368
1 74 606
1 75 870
1 76 903
1 77 543
1 78 109
1 79 341
1 80 505
1 81 545
1 82 834
1 83 882
1 84 622
1 85 927
1 86 818
1 87 691
1 88 455
1 89 416
1 90 653
1 91 1049
1 92 1101
1 93 354
1 94 1221
1 95 748
1 96 1159
1 97 855
1 98 558
1 99 257
1 100 748
1 101 883
1 102 837
1 103 1223
1 104 1073
1 105 990
1 106 617
1 107 93
1 108 713
1 109 821
1 110 551
1 111 386
1 112 554
1 113 692
1 114 139
1 115 799
1 116 785
1 117 1007
1 118 779
1 119 1135
1 120 709
1 121 426
1 122 977
1 123 872
1 124 321
1 125 217
1 126 738
1 127 538
1 128 762
1 129 60
1 130 731
1 131 1134
1 132 903
1 133 609
1 134 656
1 135 845
1 136 686
1 137 611
1 138 1061
1 139 95
1 140 1158
1 141 147
1 142 619
1 143 715
1 144 1143
1 145 825
1 146 408
1 147 214
1 148 1053
1 149 349
1 150 638
1 151 417
1 152 616
1 153 878
1 154 129
1 155 819
1 156 864
