nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 473 924 0 0
2 765 952 1 14
3 800 259 28 96
4 315 854 41 2
5 896 639 2 36
6 866 81 34 91
7 160 126 43 51
8 269 616 28 96
9 490 206 37 25
10 310 737 29 79
11 175 88 6 57
12 654 364 38 26
13 313 190 10 85
14 984 924 3 72
15 995 505 1 39
16 52 820 45 57
17 781 818 15 97
18 124 581 22 42
19 77 440 42 13
20 787 325 45 44
21 431 5 48 28
22 406 591 36 92
23 131 27 30 13
24 559 622 37 66
25 234 869 39 17
26 711 761 44 47
27 957 365 24 81
28 125 623 22 83
29 908 109 17 74
30 547 903 6 20
31 614 951 14 1
32 76 747 26 80
33 769 200 47 50
34 328 198 24 41
35 992 467 14 68
36 876 423 34 13
37 473 282 48 21
38 14 604 4 77
39 310 573 36 42
40 578 896 45 74
41 795 290 9 38
42 657 104 22 32
43 7 782 21 95
44 727 915 16 87
45 243 626 20 72
46 171 210 6 83
47 578 247 24 34
48 957 699 13 72
49 447 638 35 36
50 250 792 12 48
51 105 126 5 47
52 215 930 10 2
53 408 582 20 15
54 887 70 31 5
55 507 465 6 25
56 966 302 30 14
57 107 975 14 2
58 759 115 47 36
59 109 486 46 63
60 382 705 25 16
61 465 553 36 80
62 915 43 50 9
63 152 224 15 64
64 94 952 32 51
65 214 344 1 96
66 744 672 48 6
67 470 311 42 9
68 602 231 9 13
69 893 489 25 41
70 653 401 17 31
71 307 620 17 47
72 55 414 44 31
73 947 814 50 93
74 881 57 18 95
75 653 264 5 92
76 762 118 12 40
77 169 29 24 64
78 513 674 50 40
79 605 607 27 31
80 626 820 41 78
81 304 722 26 40
82 492 774 35 20
83 33 446 49 93
84 5 927 32 23
85 936 659 36 1
86 328 595 5 2
87 631 735 49 1
88 9 930 34 98
89 550 243 43 2
90 339 203 44 47
91 507 453 45 58
92 321 28 38 68
93 482 186 21 37
94 702 88 8 47
95 793 680 17 50
96 260 97 26 45
97 402 104 39 10
98 224 788 16 89
99 550 581 5 99
100 715 838 14 40
101 592 395 49 68
102 433 223 43 97
103 130 443 18 77
104 506 32 46 60
105 686 845 30 90
106 235 545 8 74
107 299 908 49 95
108 925 781 44 19
109 94 980 31 1
110 221 240 17 50
111 660 833 50 93
112 337 415 46 90
113 937 913 2 61
114 203 840 29 8
115 495 270 11 42
116 678 87 47 10
117 665 112 9 92
118 663 147 8 29
119 907 169 20 4
120 180 593 40 1
121 366 767 45 98
122 490 665 24 43
123 676 415 44 19
124 799 770 13 27
125 395 372 21 29
126 10 408 26 72
127 206 700 23 73
128 823 495 12 27
129 965 26 35 40
130 335 460 34 95
131 648 366 33 33
132 900 313 6 41
133 478 915 24 14
134 812 385 21 43
135 436 344 17 61
136 330 802 43 61
137 112 172 8 68
138 820 788 5 1
139 939 619 37 67
140 910 687 27 9
141 343 273 47 54
142 95 549 31 20
143 325 270 28 42
144 397 290 46 14
145 648 84 33 31
146 103 296 9 65
147 450 355 13 64
148 961 280 7 86
149 622 773 27 30
150 17 58 30 45
151 470 347 40 74
152 212 582 5 99
153 871 32 42 59
154 722 811 1 80
155 3 984 27 30
156 850 347 38 76
157 257 945 35 20
158 248 934 45 13
159 567 645 13 92
160 577 215 26 45
161 82 32 22 86
162 863 532 11 85
163 387 824 2 70
164 813 9 22 30
165 949 830 1 54
166 419 419 25 40
167 530 631 27 79
168 353 753 40 68
169 16 427 40 40
170 564 19 49 18
171 412 766 21 39
172 366 21 43 56
173 711 615 8 39
174 956 630 20 71
175 612 885 30 97
176 845 694 17 4
177 917 60 33 80
178 579 656 40 84
179 884 744 49 61
180 17 186 15 99
181 926 436 16 39
182 605 456 40 93
183 419 311 20 79
184 210 787 12 59
185 738 126 20 11
186 807 150 28 91
187 893 525 49 21
188 172 956 46 58
189 492 480 11 65
190 587 457 28 41
191 717 784 11 95
192 151 634 46 95
193 845 82 24 35
194 290 81 30 74
195 826 659 47 95
196 267 753 24 13
197 95 225 33 65
198 561 866 5 2
199 536 771 45 68
200 654 274 0 0
endpoint1 endpoint2 weight
1 2 294
1 3 742
1 4 173
1 5 511
1 6 931
1 7 858
1 8 370
1 9 719
1 10 249
1 11 888
1 12 589
1 13 752
1 14 511
1 15 670
1 16 434
1 17 326
1 18 490
1 19 626
1 20 677
1 21 920
1 22 340
1 23 960
1 24 315
1 25 246
1 26 289
1 27 740
1 28 461
1 29 924
1 30 77
1 31 144
1 32 435
1 33 783
1 34 741
1 35 692
1 36 643
1 37 642
1 38 560
1 39 388
1 40 109
1 41 712
1 42 841
1 43 488
1 44 255
1 45 377
1 46 776
1 47 686
1 48 534
1 49 288
1 50 260
1 51 879
1 52 259
1 53 349
1 54 950
1 55 461
1 56 794
1 57 370
1 58 859
1 59 570
1 60 238
1 61 372
1 62 986
1 63 771
1 64 381
1 65 636
1 66 371
1 67 614
1 68 705
1 69 605
1 70 554
1 71 347
1 72 660
1 73 487
1 74 959
1 75 685
1 76 857
1 77 946
1 78 254
1 79 344
1 80 185
1 81 264
1 82 152
1 83 650
1 84 469
1 85 534
1 86 360
1 87 247
1 88 465
1 89 686
1 90 734
1 91 473
1 92 909
1 93 739
1 94 867
1 95 403
1 96 854
1 97 824
1 98 284
1 99 352
1 100 257
1 101 543
1 102 703
1 103 591
1 104 893
1 105 228
1 106 448
1 107 175
1 108 475
1 109 384
1 110 729
1 111 208
1 112 527
1 113 465
1 114 283
1 115 655
1 116 862
1 117 835
1 118 800
1 119 871
1 120 443
1 121 190
1 122 260
1 123 548
1 124 361
1 125 558
1 126 694
1 127 349
1 128 554
1 129 1024
1 130 485
1 131 585
1 132 746
1 133 11
1 134 637
1 135 582
1 136 188
1 137 835
1 138 373
1 139 557
1 140 498
1 141 664
1 142 533
1 143 671
1 144 639
1 145 859
1 146 729
1 147 570
1 148 809
1 149 213
1 150 979
1 151 578
1 152 431
1 153 977
1 154 274
1 155 474
1 156 690
1 157 218
1 158 226
1 159 295
1 160 717
1 161 974
1 162 553
1 163 132
1 164 977
1 165 486
1 166 508
1 167 299
1 168 209
1 169 676
1 170 910
1 171 170
1 172 910
1 173 391
1 174 566
1 175 145
1 176 438
1 177 972
1 178 289
1 179 449
1 180 868
1 181 666
1 182 487
1 183 616
1 184 297
1 185 841
1 186 843
1 187 580
1 188 303
1 189 445
1 190 481
1 191 282
1 192 434
1 193 921
1 194 863
1 195 442
1 196 268
1 197 795
1 198 106
1 199 166
1 200 675
2 1 294
2 3 694
2 4 461
2 5 340
2 6 877
2 7 1024
2 8 600
2 9 796
2 10 504
2 11 1047
2 12 599
2 13 886
2 14 221
2 15 503
2 16 726
2 17 135
2 18 741
2 19 858
2 20 628
2 21 1005
2 22 510
2 23 1122
