nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 476 969 0 0
2 358 700 5 385
3 125 674 9 354
4 459 918 7 69
5 181 747 9 359
6 323 18 10 424
7 211 118 4 150
8 88 317 9 422
9 977 776 6 166
10 869 740 6 451
11 807 599 2 227
12 523 869 9 157
13 825 470 6 180
14 456 116 1 453
15 716 432 1 218
16 921 192 5 456
17 754 279 5 229
18 892 879 10 454
19 305 704 4 198
20 798 838 4 382
21 451 121 7 355
22 856 15 5 40
23 591 296 7 296
24 684 920 3 102
25 72 553 1 198
26 660 879 4 62
27 153 535 4 104
28 100 330 8 232
29 6 908 3 200
30 447 74 4 126
31 341 720 8 300
32 267 447 1 114
33 999 511 10 272
34 326 656 9 313
35 215 476 9 292
36 494 19 6 377
37 597 350 7 351
38 386 540 6 355
39 646 70 6 80
40 461 70 6 458
41 976 473 8 211
42 302 481 10 53
43 9 402 4 89
44 811 367 4 449
45 663 258 9 319
46 441 356 4 58
47 978 60 8 6
48 803 329 3 497
49 572 129 9 442
50 985 139 1 449
51 958 479 5 207
52 510 555 6 83
53 181 896 9 241
54 448 179 7 406
55 319 261 1 244
56 602 295 3 450
57 734 904 4 234
58 776 95 4 120
59 658 587 3 138
60 814 321 8 463
61 198 608 6 493
62 677 528 2 426
63 668 480 10 394
64 858 592 4 478
65 962 195 7 435
66 732 920 6 272
67 27 242 3 103
68 827 560 6 401
69 491 627 6 143
70 92 810 8 368
71 240 694 8 20
72 105 327 7 192
73 598 881 6 170
74 774 256 1 280
75 468 589 9 230
76 578 18 2 467
77 197 607 4 465
78 547 865 2 423
79 440 757 10 165
80 810 402 2 397
81 952 542 1 29
82 674 331 10 443
83 136 853 2 77
84 892 627 3 327
85 833 984 9 500
86 437 73 4 457
87 678 894 2 362
88 400 276 10 477
89 775 175 3 162
90 884 596 8 42
91 116 814 3 201
92 614 313 8 316
93 422 161 5 399
94 530 862 10 226
95 918 340 5 193
96 616 223 4 366
97 234 642 1 493
98 554 371 10 204
99 495 446 10 355
100 350 680 2 140
101 782 140 6 427
102 754 460 8 77
103 34 154 8 299
104 88 810 5 171
105 681 973 10 12
106 758 797 4 202
107 139 372 2 71
108 462 561 9 228
109 534 993 1 458
110 423 804 4 87
111 685 391 10 427
112 27 920 4 223
113 33 582 2 464
114 643 881 6 193
115 380 345 8 308
116 561 163 4 23
117 485 315 4 132
118 975 520 2 374
119 822 64 10 356
120 682 503 6 242
121 389 440 10 459
122 653 528 5 283
123 164 115 1 164
124 442 698 3 53
125 460 865 3 316
126 855 146 1 123
127 257 882 4 295
128 418 642 7 217
129 816 61 8 122
130 523 197 1 427
131 406 85 1 445
132 712 244 9 367
133 400 687 8 400
134 116 574 10 209
135 751 798 8 487
136 430 492 10 327
137 590 83 7 245
138 21 754 1 177
139 198 463 10 323
140 805 659 1 232
141 680 660 10 71
142 157 289 4 436
143 894 575 7 50
144 932 63 2 474
145 636 807 4 413
146 260 394 10 304
147 892 324 9 201
148 990 645 2 136
149 11 106 10 113
150 219 115 4 59
151 256 649 9 146
152 607 846 7 395
153 732 980 2 198
154 953 283 3 1
155 795 758 2 355
156 294 828 2 214
157 770 451 6 438
158 117 16 9 142
159 26 401 9 152
160 79 14 8 362
161 209 691 6 219
162 760 453 8 124
163 15 751 9 391
164 98 27 1 371
165 857 318 4 307
166 142 466 1 454
167 319 101 2 18
168 312 52 9 193
169 82 617 7 123
170 687 229 5 438
171 727 981 8 276
172 57 497 3 255
173 784 175 5 151
174 866 162 8 404
175 928 945 3 215
176 176 489 7 70
177 637 288 6 486
178 943 4 4 56
179 391 41 7 156
180 31 601 8 380
181 711 525 2 59
182 67 31 3 413
183 979 731 6 33
184 435 413 7 494
185 349 474 6 1
186 642 76 3 485
187 807 700 9 286
188 926 591 9 193
189 227 792 6 338
190 753 507 6 90
191 89 281 5 65
192 997 78 10 190
193 569 940 10 205
194 83 961 5 426
195 333 466 10 375
196 562 397 7 322
197 992 629 3 490
198 780 323 6 360
199 360 567 4 395
200 736 61 3 29
201 41 378 7 135
202 138 848 5 375
203 430 416 10 103
204 439 9 10 208
205 208 544 3 367
206 517 649 7 197
207 825 514 1 308
208 728 746 6 481
209 806 811 4 482
210 707 139 6 224
211 277 621 6 63
212 888 621 7 140
213 602 668 4 334
214 296 315 9 277
215 235 32 8 351
216 376 276 8 327
217 763 866 8 22
218 476 545 3 257
219 282 267 7 472
220 555 842 6 269
221 811 72 9 465
222 492 636 7 121
223 586 220 4 202
224 383 392 1 488
225 383 442 5 359
226 883 12 1 243
227 416 772 3 459
228 634 18 2 28
229 440 930 2 381
230 333 28 6 372
231 315 62 3 313
232 656 78 8 420
233 280 133 7 250
234 623 563 9 15
235 400 530 4 344
236 757 212 5 264
237 602 249 8 451
238 200 188 4 432
239 821 935 2 337
240 932 556 1 38
241 378 816 7 481
242 569 794 10 171
243 940 555 1 14
244 164 380 8 82
245 837 850 4 205
246 408 152 5 328
247 264 417 8 354
248 582 544 8 56
249 550 558 6 276
250 107 950 10 29
251 88 865 1 204
252 514 43 4 131
253 466 715 4 379
254 231 640 4 157
255 650 516 5 184
256 196 380 6 113
257 684 117 6 326
258 526 624 5 306
259 24 691 1 184
260 4 862 9 84
261 893 765 9 44
262 366 157 1 406
263 534 949 7 10
264 701 84 3 352
265 859 161 5 382
266 386 299 2 108
267 378 901 7 375
268 342 196 8 90
269 968 926 4 151
270 836 618 8 320
271 442 385 4 143
272 351 126 5 349
273 854 877 10 419
274 750 879 4 10
275 920 106 3 392
276 741 165 5 491
277 223 107 7 208
278 322 757 8 36
279 408 376 7 60
280 193 619 7 354
281 537 580 3 471
282 919 267 1 229
283 481 261 7 50
284 463 801 10 450
285 187 652 10 267
286 419 981 2 385
287 389 122 1 406
288 459 243 5 81
289 0 561 6 90
290 122 272 2 278
291 20 215 3 239
292 438 243 10 120
293 675 112 6 219
294 353 435 5 14
295 488 898 8 393
296 55 377 9 70
297 478 974 3 31
298 996 311 10 60
299 587 460 10 319
300 112 775 0 0
endpoint1 endpoint2 weight
1 2 294
1 3 459
1 4 54
1 5 370
1 6 964
1 7 892
1 8 759
1 9 537
1 10 455
1 11 497
1 12 111
1 13 609
1 14 854
1 15 589
1 16 896
1 17 744
1 18 426
1 19 316
1 20 348
1 21 849
1 22 1027
1 23 683
1 24 214
1 25 580
1 26 205
1 27 542
1 28 742
1 29 474
1 30 896
1 31 284
1 32 563
1 33 696
1 34 348
1 35 558
1 36 951
1 37 631
1 38 439
1 39 915
1 40 900
1 41 705
1 42 519
1 43 735
1 44 689
1 45 736
1 46 614
1 47 1039
1 48 719
1 49 846
1 50 974
1 51 688
1 52 416
1 53 304
1 54 791
1 55 726
1 56 686
1 57 267
1 58 925
1 59 424
1 60 731
1 61 456
1 62 485
1 63 526
1 64 537
1 65 914
1 66 261
1 67 855
1 68 539
1 69 343
1 70 416
1 71 363
1 72 742
1 73 151
1 74 773
1 75 381
1 76 957
1 77 458
1 78 126
1 79 216
1 80 659
1 81 640
1 82 669
1 83 360
1 84 539
1 85 358
1 86 897
1 87 216
1 88 698
1 89 849
1 90 553
1 91 392
1 92 671
1 93 810
1 94 120
1 95 769
1 96 760
1 97 407
1 98 604
1 99 524
1 100 316
1 101 884
1 102 580
1 103 928
1 104 420
1 105 206
1 106 331
1 107 686
1 108 409
1 109 63
1 110 174
1 111 615
1 112 452
1 113 589
1 114 189
1 115 632
1 116 811
1 117 655
1 118 672
1 119 969
1 120 510
1 121 537
1 122 476
1 123 910
1 124 274
1 125 106
1 126 907
1 127 236
1 128 333
1 129 970
1 130 774
1 131 887
1 132 763
1 133 293
1 134 535
1 135 324
1 136 480
1 137 894
1 138 504
1 139 578
1 140 453
1 141 371
1 142 752
1 143 575
1 144 1015
1 145 228
1 146 615
1 147 768
1 148 608
1 149 981
1 150 892
1 151 389
1 152 180
1 153 257
1 154 836
1 155 383
1 156 231
1 157 596
1 158 1019
1 159 725
1 160 1035
1 161 386
1 162 589
1 163 510
1 164 1016
1 165 755
1 166 604
1 167 883
1 168 932
1 169 529
1 170 770
1 171 252
1 172 632
1 173 852
1 174 897
1 175 453
1 176 567
1 177 700
1 178 1073
1 179 932
1 180 578
1 181 503
1 182 1024
1 183 557
1 184 558
1 185 512
1 186 909
1 187 427
1 188 588
1 189 306
1 190 539
1 191 790
1 192 1033
1 193 98
1 194 394
1 195 523
1 196 579
1 197 618
1 198 714
1 199 419
1 200 945
1 201 734
1 202 360
1 203 555
1 204 961
1 205 503
1 206 323
1 207 574
1 208 337
1 209 366
1 210 862
1 211 401
1 212 540
1 213 327
1 214 679
1 215 968
1 216 701
1 217 305
1 218 424
1 219 729
1 220 150
1 221 958
1 222 334
1 223 758
1 224 585
1 225 536
1 226 1040
1 227 206
1 228 965
1 229 54
1 230 952
1 231 922
1 232 909
1 233 859
1 234 432
1 235 446
1 236 808
1 237 731
1 238 829
1 239 347
1 240 616
1 241 182
1 242 199
1 243 622
1 244 667
1 245 381
1 246 820
1 247 592
1 248 439
1 249 418
1 250 370
1 251 402
1 252 927
1 253 255
1 254 411
1 255 486
1 256 653
1 257 878
1 258 349
1 259 531
1 260 484
1 261 465
1 262 820
1 263 62
1 264 914
1 265 895
1 266 677
1 267 120
1 268 785
1 269 494
1 270 503
1 271 585
1 272 853
1 273 390
1 274 289
1 275 971
1 276 847
1 277 899
1 278 263
1 279 597
1 280 451
1 281 394
1 282 831
1 283 709
1 284 169
1 285 429
1 286 59
1 287 852
1 288 727
1 289 627
1 290 782
1 291 882
1 292 727
1 293 880
1 294 548
1 295 73
1 296 727
1 297 6
1 298 839
1 299 521
1 300 413
2 1 294
2 3 235
2 4 241
2 5 184
2 6 683
2 7 601
2 8 469
2 9 624
2 10 513
2 11 461
2 12 237
2 13 521
2 14 593
2 15 448
2 16 759
2 17 578
2 18 564
2 19 54
2 20 462
2 21 587
2 22 847
2 23 467
2 24 394
2 25 322
2 26 352
2 27 264
2 28 452
2 29 409
2 30 633
2 31 27
2 32 269
2 33 669
2 34 55
2 35 266
2 36 695
2 37 424
2 38 163
2 39 693
2 40 639
2 41 659
2 42 227
2 43 459
2 44 563
2 45 538
2 46 354
2 47 892
2 48 580
2 49 610
2 50 842
2 51 640
2 52 211
2 53 265
2 54 529
2 55 441
2 56 473
2 57 428
2 58 736
2 59 321
2 60 593
2 61 185
2 62 363
2 63 381
2 64 512
2 65 788
2 66 434
2 67 566
2 68 490
2 69 152
2 70 288
2 71 119
2 72 451
2 73 301
2 74 609
2 75 157
2 76 717
2 77 186
2 78 251
2 79 100
2 80 542
2 81 615
2 82 486
2 83 270
2 84 539
2 85 554
2 86 632
2 87 375
2 88 427
2 89 671
2 90 537
2 91 268
2 92 465
2 93 543
2 94 237
2 95 666
2 96 543
2 97 137
2 98 383
2 99 289
2 100 22
2 101 703
2 102 464
2 103 635
2 104 292
2 105 423
2 106 412
2 107 395
2 108 174
2 109 342
2 110 123
2 111 450
2 112 398
2 113 346
2 114 338
2 115 356
2 116 575
2 117 406
2 118 643
2 119 788
2 120 380
2 121 262
2 122 342
2 123 617
2 124 85
2 125 194
2 126 745
2 127 209
2 128 84
2 129 787
2 130 530
2 131 617
2 132 578
2 133 44
2 134 273
2 135 406
2 136 221
2 137 660
2 138 342
2 139 286
2 140 449
2 141 325
2 142 458
2 143 551
2 144 858
2 145 298
2 146 322
2 147 654
2 148 635
2 149 688
2 150 602
2 151 115
2 152 289
2 153 468
2 154 727
2 155 441
2 156 144
2 157 482
2 158 726
2 159 447
2 160 741
2 161 150
2 162 472
2 163 347
2 164 722
2 165 629
2 166 319
2 167 601
2 168 650
2 169 289
2 170 575
2 171 464
2 172 364
2 173 677
2 174 740
2 175 621
2 176 279
2 177 498
2 178 910
2 179 660
2 180 342
2 181 394
2 182 730
2 183 622
2 184 298
2 185 227
2 186 686
2 187 449
2 188 579
2 189 161
2 190 440
2 191 498
2 192 892
2 193 320
2 194 380
2 195 236
2 196 366
2 197 638
2 198 566
2 199 134
2 200 743
2 201 452
2 202 266
2 203 293
2 204 696
2 205 217
2 206 167
2 207 503
2 208 373
2 209 462
2 210 661
2 211 114
2 212 536
2 213 247
2 214 390
2 215 680
2 216 425
2 217 438
2 218 195
2 219 440
2 220 243
2 221 775
2 222 149
2 223 532
2 224 310
2 225 260
2 226 866
2 227 93
2 228 736
2 229 245
2 230 673
2 231 640
2 232 690
2 233 573
2 234 299
2 235 176
2 236 631
2 237 513
2 238 536
2 239 520
2 240 592
2 241 118
2 242 231
2 243 600
2 244 375
2 245 502
2 246 551
2 247 299
2 248 273
2 249 239
2 250 355
2 251 317
2 252 676
2 253 110
2 254 141
2 255 346
2 256 359
2 257 668
2 258 185
2 259 335
2 260 390
2 261 539
2 262 544
2 263 305
2 264 706
2 265 736
2 266 402
2 267 202
2 268 505
2 269 651
2 270 485
2 271 327
2 272 575
2 273 527
2 274 431
2 275 818
2 276 658
2 277 609
2 278 68
2 279 328
2 280 184
2 281 216
2 282 709
2 283 456
2 284 146
2 285 178
2 286 288
2 287 579
2 288 469
2 289 385
2 290 489
2 291 592
2 292 464
2 293 669
2 294 266
2 295 237
2 296 443
2 297 300
2 298 748
2 299 332
2 300 258
3 1 459
3 2 235
3 4 414
3 5 93
3 6 686
3 7 563
3 8 359
3 9 859
3 10 747
3 11 687
3 12 444
3 13 730
3 14 649
3 15 639
3 16 931
3 17 743
3 18 794
3 19 183
3 20 693
3 21 642
3 22 985
3 23 601
3 24 611
3 25 133
3 26 573
3 27 142
3 28 345
3 29 263
3 30 681
3 31 221
3 32 268
3 33 890
3 34 202
3 35 218
3 36 752
3 37 573
3 38 294
3 39 798
3 40 692
3 41 875
3 42 262
3 43 296
3 44 752
3 45 681
3 46 449
3 47 1052
3 48 761
3 49 705
3 50 1013
3 51 856
3 52 403
3 53 229
3 54 592
3 55 457
3 56 610
3 57 651
3 58 872
3 59 541
3 60 775
3 61 99
3 62 571
3 63 577
3 64 738
3 65 965
3 66 655
3 67 443
3 68 712
3 69 370
3 70 140
3 71 117
3 72 348
3 73 517
3 74 772
3 75 354
3 76 798
3 77 99
3 78 464
3 79 326
3 80 738
3 81 838
3 82 648
3 83 180
3 84 769
3 85 773
3 86 678
3 87 596
3 88 484
3 89 820
3 90 763
3 91 141
3 92 608
3 93 593
3 94 447
3 95 861
3 96 667
3 97 114
3 98 526
3 99 435
3 100 226
3 101 847
3 102 665
3 103 528
3 104 141
3 105 632
3 106 645
3 107 303
3 108 356
3 109 519
3 110 326
3 111 628
3 112 265
3 113 131
3 114 558
3 115 417
3 116 672
3 117 509
3 118 864
3 119 927
3 120 583
3 121 353
3 122 548
3 123 561
3 124 318
3 125 386
3 126 901
3 127 247
3 128 295
3 129 924
3 130 622
3 131 653
3 132 728
3 133 276
3 134 101
3 135 639
3 136 356
3 137 753
3 138 132
3 139 224
3 140 681
3 141 556
3 142 387
3 143 776
3 144 1013
3 145 529
3 146 311
3 147 844
3 148 866
3 149 580
3 150 567
3 151 134
3 152 512
3 153 680
3 154 916
3 155 676
3 156 229
3 157 683
3 158 659
3 159 291
3 160 662
3 161 86
3 162 673
3 163 135
3 164 648
3 165 814
3 166 209
3 167 605
3 168 650
3 169 72
3 170 717
3 171 676
3 172 190
3 173 827
3 174 901
3 175 848
3 176 192
3 177 642
3 178 1058
3 179 687
3 180 120
3 181 605
3 182 646
3 183 856
3 184 406
3 185 301
3 186 791
3 187 683
3 188 806
3 189 156
3 190 650
3 191 395
3 192 1057
3 193 518
3 194 291
3 195 295
3 196 518
3 197 869
3 198 744
3 199 259
3 200 866
3 201 308
3 202 175
3 203 400
3 204 736
3 205 155
3 206 393
3 207 719
3 208 608
3 209 695
3 210 791
3 211 161
3 212 765
3 213 478
3 214 398
3 215 652
3 216 471
3 217 667
3 218 374
3 219 437
3 220 462
3 221 913
3 222 369
3 223 648
3 224 383
3 225 347
3 226 1007
3 227 308
3 228 831
3 229 406
3 230 679
3 231 641
3 232 799
3 233 563
3 234 511
3 235 311
3 236 783
3 237 639
3 238 492
3 239 744
3 240 816
3 241 291
3 242 460
3 243 824
3 244 297
3 245 734
3 246 594
3 247 293
3 248 476
3 249 441
3 250 277
3 251 195
3 252 742
3 253 344
3 254 112
3 255 549
3 256 303
3 257 790
3 258 405
3 259 103
3 260 224
3 261 774
3 262 571
3 263 493
3 264 825
3 265 896
3 266 457
3 267 340
3 268 525
3 269 880
3 270 714
3 271 429
3 272 593
3 273 757
3 274 658
3 275 978
3 276 800
3 277 576
3 278 214
3 279 411
3 280 88
3 281 423
3 282 893
3 283 546
3 284 362
3 285 66
3 286 426
3 287 612
3 288 546
3 289 169
3 290 403
3 291 471
3 292 533
3 293 787
3 294 331
3 295 427
3 296 306
3 297 464
3 298 944
3 299 510
3 300 102
4 1 54
4 2 241
4 3 414
4 5 327
4 6 911
4 7 838
4 8 707
4 9 538
4 10 447
4 11 473
4 12 81
4 13 579
4 14 803
4 15 550
4 16 861
4 17 704
4 18 435
4 19 264
4 20 349
4 21 798
4 22 987
4 23 636
4 24 226
4 25 532
4 26 205
4 27 491
4 28 689
4 29 454
4 30 845
4 31 231
4 32 509
4 33 677
4 34 294
4 35 505
4 36 900
4 37 585
4 38 385
4 39 869
4 40 849
4 41 683
4 42 465
4 43 685
4 44 654
4 45 691
4 46 563
4 47 1003
4 48 683
4 49 798
4 50 940
4 51 665
4 52 367
4 53 279
4 54 740
4 55 672
4 56 640
4 57 276
4 58 882
4 59 387
4 60 695
4 61 406
4 62 447
4 63 486
4 64 516
4 65 881
4 66 274
4 67 803
4 68 514
4 69 293
4 70 383
4 71 314
4 72 689
4 73 144
4 74 734
4 75 330
4 76 908
4 77 407
4 78 103
4 79 163
4 80 625
4 81 621
4 82 626
4 83 330
4 84 522
4 85 380
4 86 846
4 87 221
4 88 645
4 89 808
4 90 534
4 91 359
4 92 625
4 93 758
4 94 91
4 95 739
4 96 713
4 97 357
4 98 556
4 99 474
4 100 262
4 101 843
4 102 545
4 103 875
4 104 387
4 105 229
4 106 323
4 107 633
4 108 358
4 109 107
4 110 120
4 111 574
4 112 433
4 113 543
4 114 188
4 115 579
4 116 762
4 117 604
4 118 652
4 119 928
4 120 472
4 121 484
4 122 436
4 123 856
4 124 221
4 125 54
4 126 868
4 127 206
4 128 280
4 129 929
4 130 724
4 131 835
4 132 720
4 133 239
4 134 486
4 135 316
4 136 427
4 137 846
4 138 468
4 139 525
4 140 433
4 141 340
4 142 698
4 143 554
4 144 978
4 145 209
4 146 561
4 147 736
4 148 598
4 149 928
4 150 839
4 151 338
4 152 165
4 153 280
4 154 805
4 155 373
4 156 188
4 157 562
4 158 965
4 159 675
4 160 981
4 161 338
4 162 554
4 163 475
4 164 962
4 165 721
4 166 553
4 167 829
4 168 879
4 169 483
4 170 726
4 171 276
4 172 583
4 173 811
4 174 859
4 175 470
4 176 514
4 177 655
4 178 1035
4 179 880
4 180 533
4 181 467
4 182 970
4 183 553
4 184 506
4 185 458
4 186 862
4 187 411
4 188 571
4 189 265
4 190 506
4 191 737
4 192 998
4 193 113
4 194 379
4 195 470
