nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 173 681 0 0
2 536 235 9 2
3 706 706 50 49
4 437 661 45 30
5 234 7 11 46
6 726 537 17 1
7 588 528 8 23
8 203 633 41 45
9 551 808 48 35
10 513 49 21 18
11 625 222 16 39
12 391 805 17 16
13 83 129 45 2
14 174 474 39 34
15 626 376 14 10
16 326 152 15 15
17 409 862 32 25
18 739 116 19 31
19 921 176 23 15
20 129 507 12 35
21 535 207 10 30
22 44 123 37 17
23 735 248 2 27
24 108 638 13 1
25 408 621 11 36
26 39 33 20 26
27 196 431 24 38
28 191 631 44 20
29 560 365 40 32
30 106 539 5 5
31 94 784 44 19
32 691 503 20 25
33 998 782 45 40
34 971 271 5 17
35 958 101 4 18
36 778 493 1 14
37 308 175 47 37
38 968 396 32 50
39 775 76 15 45
40 34 535 50 25
41 49 426 30 20
42 568 597 3 5
43 857 111 7 46
44 581 769 26 48
45 477 687 29 30
46 308 571 5 22
47 823 351 1 24
48 74 173 46 45
49 133 398 15 2
50 445 91 14 18
51 499 575 21 16
52 936 159 33 17
53 102 904 5 15
54 907 877 18 19
55 332 942 11 18
56 412 734 46 40
57 368 333 39 50
58 331 577 46 47
59 796 912 45 21
60 346 273 47 25
61 951 655 2 1
62 196 126 47 2
63 358 623 26 44
64 300 492 49 40
65 21 97 48 12
66 583 520 7 18
67 672 872 29 42
68 31 127 37 33
69 128 939 6 4
70 356 461 4 16
71 233 121 23 49
72 195 953 7 13
73 454 878 48 2
74 530 602 10 44
75 791 228 24 8
76 876 94 20 25
77 235 72 8 16
78 221 594 29 33
79 695 521 12 29
80 86 716 22 11
81 970 21 40 30
82 588 642 28 20
83 893 620 21 16
84 121 22 3 28
85 911 478 20 6
86 835 144 45 44
87 599 382 6 1
88 97 405 7 5
89 260 627 4 18
90 7 403 48 29
91 207 883 25 17
92 498 443 6 32
93 308 71 35 34
94 37 355 16 48
95 944 123 12 39
96 424 914 8 3
97 144 12 18 37
98 908 390 22 41
99 984 30 3 26
100 764 895 20 22
101 508 599 33 15
102 391 107 15 38
103 333 488 15 23
104 512 945 42 21
105 467 519 40 39
106 349 675 49 14
107 755 199 8 4
108 118 63 47 44
109 270 507 39 12
110 770 566 41 2
111 982 194 50 50
112 480 478 4 20
113 559 388 36 28
114 868 895 12 38
115 418 632 3 31
116 791 926 11 38
117 583 534 45 28
118 33 916 25 12
119 23 545 50 17
120 214 490 32 40
121 65 563 7 32
122 517 820 5 16
123 114 987 36 2
124 235 736 9 26
125 494 5 15 1
126 302 828 28 15
127 552 782 50 31
128 307 111 36 36
129 170 527 10 47
130 6 941 23 15
131 512 149 29 34
132 867 95 2 24
133 684 253 13 26
134 364 707 35 12
135 798 578 44 18
136 549 215 3 3
137 493 419 49 8
138 387 959 18 36
139 406 974 9 29
140 695 253 12 25
141 980 997 29 39
142 81 532 41 29
143 131 740 21 26
144 995 653 16 33
145 268 1 24 38
146 594 132 47 3
147 151 814 23 48
148 227 187 28 37
149 67 943 25 14
150 246 217 49 21
151 873 795 31 1
152 433 718 23 31
153 214 172 8 42
154 677 973 19 18
155 147 724 20 32
156 578 479 43 1
157 73 659 22 35
158 363 204 29 42
159 752 358 11 46
160 858 372 24 36
161 359 804 35 22
162 504 862 40 10
163 618 83 21 17
164 401 37 46 48
165 379 647 30 44
166 255 604 18 12
167 443 40 45 42
168 323 9 45 4
169 212 352 33 13
170 982 711 24 5
171 77 560 46 18
172 190 150 5 17
173 572 553 2 35
174 707 676 8 14
175 263 565 30 34
176 48 975 50 14
177 721 904 5 39
178 837 692 23 26
179 987 239 6 19
180 729 366 23 37
181 886 984 14 42
182 971 681 49 10
183 24 646 33 43
184 43 589 14 17
185 350 25 7 39
186 300 427 21 2
187 938 843 6 25
188 930 862 18 7
189 748 637 11 27
190 538 12 21 42
191 554 938 10 22
192 987 275 6 17
193 842 176 10 30
194 967 181 44 17
195 767 49 50 18
196 900 654 6 14
197 33 223 9 4
198 687 410 23 43
199 869 730 48 38
200 351 219 0 0
endpoint1 endpoint2 weight
1 2 576
1 3 534
1 4 265
1 5 677
1 6 572
1 7 443
1 8 57
1 9 399
1 10 718
1 11 645
1 12 251
1 13 560
1 14 208
1 15 547
1 16 551
1 17 298
1 18 800
1 19 903
1 20 180
1 21 597
1 22 573
1 23 710
1 24 78
1 25 243
1 26 662
1 27 252
1 28 54
1 29 500
1 30 158
1 31 130
1 32 548
1 33 832
1 34 898
1 35 977
1 36 634
1 37 524
1 38 845
1 39 854
1 40 202
1 41 284
1 42 404
1 43 891
1 44 418
1 45 305
1 46 175
1 47 729
1 48 518
1 49 286
1 50 650
1 51 343
1 52 925
1 53 235
1 54 760
1 55 306
1 56 245
1 57 399
1 58 190
1 59 665
1 60 444
1 61 779
1 62 556
1 63 194
1 64 228
1 65 604
1 66 441
1 67 535
1 68 572
1 69 262
1 70 287
1 71 564
1 72 273
1 73 344
1 74 366
1 75 767
1 76 916
1 77 613
1 78 100
1 79 546
1 80 94
1 81 1035
1 82 417
1 83 723
1 84 662
1 85 766
1 86 853
1 87 521
1 88 287
1 89 103
1 90 324
1 91 205
1 92 403
1 93 625
1 94 354
1 95 952
1 96 343
1 97 670
1 98 791
1 99 1040
1 100 629
1 101 345
1 102 615
1 103 251
1 104 430
1 105 336
1 106 177
1 107 756
1 108 621
1 109 200
1 110 608
1 111 945
1 112 369
1 113 485
1 114 728
1 115 250
1 116 665
1 117 436
1 118 274
1 119 203
1 120 196
1 121 160
1 122 372
1 123 312
1 124 83
1 125 749
1 126 196
1 127 393
1 128 586
1 129 155
1 130 310
1 131 631
1 132 909
1 133 667
1 134 193
1 135 634
1 136 599
1 137 414
1 138 351
1 139 375
1 140 676
1 141 867
1 142 176
1 143 73
1 144 823
1 145 687
1 146 692
1 147 135
1 148 497
1 149 283
1 150 470
1 151 710
1 152 263
1 153 511
1 154 583
1 155 51
1 156 453
1 157 103
1 158 514
1 159 664
1 160 752
1 161 223
1 162 378
1 163 746
1 164 684
1 165 209
1 166 113
1 167 696
1 168 689
1 169 332
1 170 810
1 171 155
1 172 532
1 173 420
1 174 535
1 175 147
1 176 320
1 177 592
1 178 665
1 179 927
1 180 640
1 181 775
1 182 798
1 183 154
1 184 160
1 185 680
1 186 284
1 187 782
1 188 779
1 189 577
1 190 763
1 191 460
1 192 910
1 193 839
1 194 939
1 195 868
1 196 728
1 197 479
1 198 582
1 199 698
1 200 496
2 1 576
2 3 501
2 4 438
2 5 379
2 6 357
2 7 298
2 8 519
2 9 574
2 10 188
2 11 90
2 12 589
2 13 466
2 14 434
2 15 168
2 16 226
2 17 640
2 18 236
2 19 390
2 20 490
2 21 29
2 22 505
2 23 200
2 24 588
2 25 407
2 26 537
2 27 393
2 28 526
2 29 133
2 30 527
2 31 705
2 32 310
2 33 716
2 34 437
2 35 443
2 36 354
2 37 236
2 38 462
2 39 288
2 40 585
2 41 524
2 42 364
2 43 345
2 44 536
2 45 456
2 46 407
2 47 310
2 48 467
2 49 435
2 50 171
2 51 343
2 52 408
2 53 798
2 54 742
2 55 736
2 56 515
2 57 195
2 58 399
2 59 726
2 60 194
2 61 591
2 62 358
2 63 427
2 64 349
2 65 534
2 66 289
2 67 652
2 68 517
2 69 814
2 70 289
2 71 324
2 72 795
2 73 649
2 74 368
2 75 256
2 76 369
2 77 343
2 78 478
2 79 328
2 80 659
2 81 484
2 82 411
2 83 526
2 84 467
2 85 447
2 86 313
2 87 160
2 88 471
2 89 480
2 90 556
2 91 727
2 92 212
2 93 281
2 94 514
2 95 424
2 96 689
2 97 451
2 98 403
2 99 493
2 100 699
2 101 366
2 102 194
2 103 325
2 104 711
2 105 293
2 106 479
2 107 222
2 108 453
2 109 381
2 110 406
2 111 448
2 112 250
2 113 155
2 114 739
2 115 415
2 116 737
2 117 303
2 118 847
2 119 600
2 120 411
2 121 574
2 122 586
2 123 863
2 124 585
2 125 234
2 126 638
2 127 548
2 128 261
2 129 469
2 130 883
2 131 90
2 132 360
2 133 150
2 134 503
2 135 432
2 136 24
2 137 189
2 138 740
2 139 751
2 140 161
2 141 882
2 142 544
2 143 648
2 144 621
2 145 356
2 146 119
2 147 696
2 148 313
2 149 850
2 150 291
2 151 654
2 152 494
2 153 329
2 154 752
2 155 625
2 156 248
2 157 628
2 158 176
2 159 249
2 160 350
2 161 596
2 162 628
2 163 173
2 164 240
2 165 441
2 166 464
2 167 217
2 168 311
2 169 345
2 170 653
2 171 563
2 172 357
2 173 321
2 174 473
2 175 429
2 176 887
2 177 695
2 178 548
2 179 452
2 180 234
2 181 827
2 182 624
2 183 657
2 184 607
2 185 281
2 186 305
2 187 729
2 188 741
2 189 455
2 190 224
2 191 704
2 192 453
2 193 312
2 194 435
2 195 297
2 196 556
2 197 504
2 198 232
2 199 597
2 200 186
3 1 534
3 2 501
3 4 273
3 5 844
3 6 171
3 7 214
3 8 509
3 9 186
3 10 685
3 11 491
3 12 331
3 13 850
3 14 581
3 15 340
3 16 672
3 17 336
3 18 591
3 19 572
3 20 611
3 21 528
3 22 883
3 23 459
3 24 602
3 25 310
3 26 948
3 27 580
3 28 521
3 29 371
3 30 623
3 31 617
3 32 204
3 33 302
3 34 510
3 35 656
3 36 225
3 37 664
3 38 406
3 39 634
3 40 694
3 41 715
3 42 176
3 43 614
3 44 140
3 45 230
3 46 421
3 47 374
3 48 827
3 49 651
3 50 669
3 51 245
3 52 594
3 53 636
3 54 264
3 55 443
3 56 296
3 57 504
3 58 397
3 59 225
3 60 564
3 61 251
3 62 773
3 63 358
3 64 459
3 65 917
3 66 223
3 67 170
3 68 890
3 69 624
3 70 428
3 71 753
3 72 568
3 73 306
3 74 205
3 75 486
3 76 636
3 77 790
3 78 498
3 79 186
3 80 621
3 81 735
3 82 135
3 83 206
3 84 901
3 85 307
3 86 577
3 87 342
3 88 680
3 89 453
3 90 762
3 91 530
3 92 336
3 93 750
3 94 756
3 95 630
3 96 351
3 97 894
3 98 376
3 99 731
3 100 198
3 101 226
3 102 677
3 103 433
3 104 308
3 105 304
3 106 359
3 107 510
3 108 872
3 109 480
3 110 154
3 111 582
3 112 322
3 113 351
3 114 249
3 115 298
3 116 236
3 117 212
3 118 706
3 119 702
3 120 538
3 121 657
3 122 221
3 123 656
3 124 472
3 125 733
3 126 423
3 127 172
3 128 717
3 129 566
3 130 739
3 131 590
3 132 632
3 133 454
3 134 343
3 135 158
3 136 516
3 137 358
3 138 408
3 139 403
3 140 454
3 141 400
3 142 649
3 143 577
3 144 294
3 145 830
3 146 585
3 147 566
3 148 707
3 149 682
3 150 672
3 151 190
3 152 274
3 153 727
3 154 269
3 155 560
3 156 261
3 157 635
3 158 608
3 159 352
3 160 367
3 161 361
3 162 256
3 163 630
3 164 736
3 165 333
3 166 463
3 167 717
3 168 796
3 169 608
3 170 277
3 171 646
3 172 759
3 173 204
3 174 31
3 175 465
3 176 711
3 177 199
3 178 132
3 179 546
3 180 341
3 181 332
3 182 267
3 183 685
3 184 674
3 185 769
3 186 493
3 187 270
3 188 273
3 189 81
3 190 715
3 191 278
3 192 515
3 193 548
3 194 587
3 195 660
3 196 201
3 197 829
3 198 297
3 199 165
3 200 603
4 1 265
4 2 438
4 3 273
4 5 685
4 6 315
4 7 202
4 8 236
4 9 187
4 10 617
4 11 478
4 12 152
4 13 640
4 14 323
4 15 342
4 16 521
4 17 203
4 18 624
4 19 686
4 20 345
4 21 465
4 22 667
4 23 510
4 24 330
4 25 50
4 26 744
4 27 334
4 28 248
4 29 321
4 30 353
4 31 365
4 32 300
4 33 574
4 34 662
4 35 765
4 36 381
4 37 503
4 38 594
4 39 676
4 40 423
4 41 454
4 42 146
4 43 693
4 44 180
4 45 48
4 46 158
4 47 496
4 48 609
4 49 402
4 50 571
4 51 107
4 52 708
4 53 414
4 54 518
4 55 300
4 56 78
4 57 336
4 58 136
4 59 439
4 60 399
4 61 515
4 62 587
4 63 88
4 64 218
4 65 701
4 66 203
4 67 316
4 68 671
4 69 416
4 70 216
4 71 578
4 72 380
4 73 218
4 74 111
4 75 560
4 76 718
4 77 623
4 78 227
4 79 294
4 80 356
4 81 833
4 82 153
4 83 458
4 84 713
4 85 509
4 86 653
4 87 323
4 88 426
4 89 181
4 90 502
4 91 320
4 92 227
4 93 604
4 94 504
4 95 740
4 96 254
4 97 713
4 98 544
4 99 836
4 100 403
4 101 95
4 102 556
4 103 202
4 104 294
4 105 146
4 106 90
4 107 561
4 108 678
4 109 228
4 110 347
4 111 718
4 112 188
4 113 300
4 114 491
4 115 35
4 116 443
4 117 194
4 118 478
4 119 430
4 120 282
4 121 385
4 122 178
4 123 459
4 124 216
4 125 659
4 126 215
4 127 167
4 128 566
4 129 299
4 130 514
4 131 518
4 132 711
4 133 477
4 134 87
4 135 371
4 136 460
4 137 249
4 138 303
4 139 315
4 140 483
4 141 639
4 142 379
4 143 317
4 144 559
4 145 682
4 146 552
4 147 325
4 148 519
4 149 466
4 150 484
4 151 457
4 152 58
4 153 538
4 154 394
4 155 297
4 156 231
4 157 365
4 158 463
4 159 438
4 160 511
4 161 163
4 162 212
4 163 606
4 164 626
4 165 60
4 166 191
4 167 622
4 168 662
4 169 383
4 170 548
4 171 374
4 172 568
4 173 173
4 174 271
4 175 199
4 176 500
4 177 374
4 178 402
4 179 694
4 180 416
4 181 554
4 182 535
4 183 414
4 184 401
4 185 642
4 186 272
4 187 534
4 188 533
4 189 312
4 190 657
4 191 301
4 192 672
4 193 632
4 194 716
4 195 696
4 196 464
4 197 596
4 198 355
4 199 438
4 200 451
5 1 677
5 2 379
5 3 844
5 4 685
5 6 724
5 7 630
5 8 627
5 9 862
5 10 283
5 11 447
5 12 814
5 13 195
5 14 471
5 15 539
5 16 172
5 17 873
5 18 517
5 19 708
5 20 511
5 21 362
5 22 223
5 23 556
5 24 644
5 25 639
5 26 197
5 27 426
5 28 626
5 29 485
5 30 548
5 31 790
5 32 675
5 33 1089
5 34 783
5 35 731
5 36 730
5 37 184
5 38 831
5 39 546
5 40 565
5 41 459
5 42 678
5 43 632
5 44 838
5 45 723
5 46 569
5 47 683
5 48 231
5 49 404
5 50 228
5 51 627
5 52 719
5 53 907
5 54 1100
5 55 941
5 56 749
5 57 353
5 58 579
5 59 1066
5 60 289
5 61 967
5 62 125
5 63 629
5 64 490
5 65 232
5 66 621
5 67 970
5 68 236
5 69 939
5 70 471
5 71 115
5 72 947
5 73 899
5 74 665
5 75 600
5 76 648
5 77 66
5 78 588
5 79 691
5 80 725
5 81 737
5 82 728
5 83 901
5 84 114
5 85 825
5 86 617
5 87 524
5 88 421
5 89 621
5 90 457
5 91 877
5 92 510
5 93 98
5 94 400
5 95 720
5 96 927
5 97 91
5 98 776
5 99 751
5 100 1035
5 101 653
5 102 187
5 103 492
5 104 979
5 105 563
5 106 678
5 107 556
5 108 129
5 109 502
5 110 775
5 111 772
5 112 532
5 113 501
5 114 1092
5 115 652
5 116 1075
5 117 633
5 118 931
5 119 578
5 120 484
5 121 582
5 122 861
5 123 988
5 124 730
5 125 261
5 126 824
5 127 838
5 128 128
5 129 524
5 130 962
5 131 313
5 132 640
5 133 513
5 134 712
5 135 803
5 136 378
5 137 487
5 138 965
5 139 983
5 140 523
5 141 1240
5 142 547
5 143 741
5 144 999
5 145 35
5 146 382
5 147 812
5 148 181
5 149 951
5 150 211
5 151 1015
5 152 739
5 153 167
5 154 1063
5 155 723
5 156 585
5 157 672
5 158 236
5 159 626
5 160 723
5 161 807
5 162 897
5 163 392
5 164 170
5 165 657
5 166 598
5 167 212
5 168 90
5 169 346
5 170 1028
5 171 575
5 172 150
5 173 643
5 174 820
5 175 559
5 176 986
5 177 1021
5 178 913
5 179 788
5 180 612
5 181 1175
5 182 999
5 183 673
5 184 613
5 185 118
5 186 426
5 187 1093
5 188 1103
5 189 814
5 190 305
5 191 985
5 192 800
5 193 632
5 194 754
5 195 535
5 196 929
5 197 296
5 198 607
5 199 963
5 200 243
6 1 572
6 2 357
6 3 171
6 4 315
6 5 724
6 7 139
6 8 532
6 9 323
6 10 533
6 11 331
6 12 430
6 13 762
6 14 556
6 15 190
6 16 556
6 17 454
6 18 422
6 19 411
6 20 598
6 21 382
6 22 798
6 23 290
6 24 627
6 25 329
6 26 853
6 27 541
6 28 544
6 29 240
6 30 621
6 31 679
6 32 49
6 33 367
6 34 362
6 35 494
6 36 69
6 37 553
6 38 281
6 39 464
6 40 693
6 41 687
6 42 170
6 43 446
6 44 274
6 45 291
6 46 420
6 47 210
6 48 747
6 49 610
6 50 528
6 51 231
6 52 433
6 53 724
6 54 386
6 55 566
6 56 371
6 57 413
6 58 398
6 59 382
6 60 463
6 61 255
6 62 671
6 63 378
6 64 429
6 65 832
6 66 145
6 67 340
6 68 807
6 69 721
6 70 378
6 71 646
6 72 675
6 73 437
6 74 207
6 75 316
6 76 468
6 77 677
6 78 509
6 79 35
6 80 665
6 81 571
6 82 174
6 83 187
6 84 795
6 85 195
6 86 408
6 87 201
6 88 643
6 89 475
6 90 732
6 91 624
6 92 247
6 93 627
6 94 713
6 95 468
6 96 484
6 97 784
