nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 153 986 0 0
2 371 86 265 10
3 816 646 206 7
4 707 5 112 10
5 773 666 151 2
6 920 896 330 2
7 83 550 425 2
8 270 902 122 2
9 999 337 141 4
10 47 883 305 1
11 486 505 302 3
12 226 133 24 8
13 330 796 147 9
14 529 28 343 2
15 297 94 297 6
16 107 802 480 10
17 432 479 37 4
18 889 600 41 3
19 477 948 360 2
20 605 602 144 3
21 967 877 176 3
22 498 50 36 10
23 780 768 106 7
24 304 779 413 8
25 458 352 482 10
26 14 296 29 4
27 209 241 192 4
28 781 539 221 8
29 37 311 15 5
30 919 686 172 1
31 757 379 290 1
32 489 189 282 9
33 858 730 394 2
34 790 687 273 6
35 30 747 325 8
36 289 349 320 10
37 977 140 92 7
38 751 757 451 7
39 260 56 364 4
40 888 70 294 5
41 408 903 433 4
42 367 969 128 6
43 496 148 430 10
44 509 885 313 6
45 811 780 467 4
46 571 568 458 6
47 159 412 486 9
48 758 369 286 2
49 494 900 412 8
50 56 877 189 8
51 647 698 325 8
52 226 624 88 6
53 190 978 214 10
54 733 450 464 9
55 386 622 253 10
56 873 146 126 7
57 877 592 283 5
58 115 373 12 4
59 740 976 305 7
60 258 904 211 1
61 757 181 12 8
62 472 916 378 8
63 594 230 258 4
64 638 440 81 9
65 130 694 73 9
66 317 130 257 8
67 744 896 276 6
68 106 934 165 1
69 226 840 85 9
70 737 612 270 10
71 462 610 238 7
72 758 339 226 2
73 202 873 351 10
74 64 294 288 5
75 202 322 266 8
76 198 959 277 9
77 855 671 166 7
78 227 801 478 3
79 253 865 22 8
80 242 736 444 4
81 912 911 326 10
82 218 656 343 1
83 807 324 247 8
84 591 385 294 1
85 164 680 488 5
86 997 978 372 7
87 642 107 161 10
88 317 844 448 1
89 333 733 39 7
90 490 535 18 6
91 55 689 85 4
92 846 263 284 2
93 712 425 152 4
94 64 317 376 3
95 291 306 171 9
96 405 555 119 7
97 570 623 370 1
98 211 729 449 6
99 948 154 320 2
100 115 464 299 9
101 834 464 8 10
102 443 476 235 8
103 572 112 119 5
104 672 257 179 7
105 846 163 121 8
106 792 253 164 7
107 204 990 341 10
108 516 268 10 5
109 415 581 413 6
110 585 58 17 3
111 239 991 204 5
112 613 161 79 4
113 966 825 96 10
114 891 914 41 7
115 331 358 473 9
116 379 518 426 1
117 822 174 9 2
118 346 746 148 7
119 286 19 46 8
120 3 132 136 9
121 534 147 225 9
122 738 90 427 8
123 137 254 98 7
124 358 905 262 10
125 187 295 322 8
126 963 779 445 5
127 638 577 413 3
128 940 605 450 10
129 402 183 254 3
130 871 85 478 7
131 541 602 181 3
132 603 364 207 9
133 776 950 267 4
134 462 415 168 2
135 321 466 32 3
136 899 855 182 8
137 965 637 453 9
138 297 455 25 3
139 244 7 45 6
140 360 783 264 6
141 302 323 64 8
142 562 941 242 8
143 900 855 83 4
144 898 654 39 6
145 38 769 386 6
146 740 580 62 8
147 372 343 271 8
148 296 500 107 7
149 293 758 474 6
150 915 966 200 7
151 576 815 280 2
152 173 894 464 2
153 452 470 490 9
154 349 48 486 6
155 477 709 274 10
156 832 132 251 9
157 32 746 457 4
158 73 285 16 9
159 601 323 387 6
160 939 992 227 4
161 92 679 422 8
162 924 816 42 4
163 375 572 408 10
164 669 20 80 3
165 682 584 125 1
166 987 611 89 4
167 399 160 12 2
168 505 204 487 3
169 983 854 392 3
170 252 460 90 6
171 563 84 222 10
172 592 947 206 10
173 831 17 36 4
174 232 784 421 2
175 340 524 479 7
176 776 785 398 2
177 555 52 286 9
178 953 930 295 5
179 624 622 290 6
180 951 307 277 4
181 207 290 357 7
182 918 958 169 10
183 802 775 121 7
184 162 785 425 2
185 629 415 331 4
186 246 544 29 4
187 851 190 206 5
188 843 34 434 1
189 560 428 308 4
190 819 900 14 8
191 952 947 352 1
192 37 507 390 7
193 352 343 201 4
194 790 976 34 10
195 965 93 410 10
196 635 524 255 6
197 383 905 379 5
198 483 185 337 9
199 680 997 134 1
200 323 661 0 0
endpoint1 endpoint2 weight
1 2 927
1 3 746
1 4 1127
1 5 698
1 6 773
1 7 442
1 8 145
1 9 1067
1 10 148
1 11 586
1 12 857
1 13 260
1 14 1030
1 15 904
1 16 190
1 17 579
1 18 832
1 19 327
1 20 594
1 21 822
1 22 998
1 23 664
1 24 257
1 25 704
1 26 704
1 27 748
1 28 771
1 29 685
1 30 823
1 31 857
1 32 865
1 33 751
1 34 704
1 35 269
1 36 652
1 37 1181
1 38 641
1 39 937
1 40 1175
1 41 269
1 42 215
1 43 906
1 44 371
1 45 690
1 46 592
1 47 575
1 48 865
1 49 352
1 50 146
1 51 572
1 52 370
1 53 38
1 54 790
1 55 433
1 56 1107
1 57 825
1 58 615
1 59 588
1 60 134
1 61 1007
1 62 327
1 63 876
1 64 731
1 65 293
1 66 872
1 67 598
1 68 71
1 69 164
1 70 694
1 71 487
1 72 886
1 73 124
1 74 698
1 75 666
1 76 53
1 77 770
1 78 200
1 79 157
1 80 266
1 81 763
1 82 337
1 83 931
1 84 744
1 85 307
1 86 845
1 87 1006
1 88 217
1 89 311
1 90 564
1 91 313
1 92 1002
1 93 792
1 94 675
1 95 694
1 96 500
1 97 553
1 98 264
1 99 1151
1 100 524
1 101 859
1 102 587
1 103 970
1 104 895
1 105 1076
1 106 973
1 107 52
1 108 805
1 109 483
1 110 1024
1 111 87
1 112 945
1 113 829
1 114 742
1 115 653
1 116 520
1 117 1053
1 118 308
1 119 977
1 120 868
1 121 922
1 122 1071
1 123 733
1 124 221
1 125 692
1 126 837
1 127 635
1 128 875
1 129 841
1 130 1153
1 131 546
1 132 768
1 133 625
1 134 650
1 135 547
1 136 758
1 137 884
1 138 551
1 139 984
1 140 290
1 141 680
1 142 412
1 143 759
1 144 816
1 145 246
1 146 714
1 147 680
1 148 507
1 149 268
1 150 763
1 151 457
1 152 95
1 153 597
1 154 959
1 155 427
1 156 1092
1 157 269
1 158 706
1 159 801
1 160 787
1 161 314
1 162 790
1 163 470
1 164 1096
1 165 665
1 166 915
1 167 862
1 168 858
1 169 841
1 170 536
1 171 991
1 172 441
1 173 1183
1 174 217
1 175 499
1 176 655
1 177 1017
1 178 802
1 179 596
1 180 1048
1 181 699
1 182 766
1 183 683
1 184 202
1 185 744
1 186 452
1 187 1059
1 188 1176
1 189 691
1 190 672
1 191 800
1 192 493
1 193 674
1 194 638
1 195 1207
1 196 668
1 197 244
1 198 867
1 199 528
1 200 367
2 1 927
2 3 716
2 4 346
2 5 706
2 6 979
2 7 547
2 8 823
2 9 677
2 10 861
2 11 435
2 12 153
2 13 712
2 14 169
2 15 75
2 16 764
2 17 398
2 18 730
2 19 869
2 20 567
2 21 991
2 22 133
2 23 796
2 24 697
2 25 280
2 26 415
2 27 225
2 28 611
2 29 403
2 30 813
2 31 485
2 32 157
2 33 808
2 34 733
2 35 744
2 36 276
2 37 609
2 38 772
2 39 115
2 40 518
2 41 818
2 42 884
2 43 140
2 44 811
2 45 822
2 46 522
2 47 389
2 48 480
2 49 824
2 50 852
2 51 672
2 52 558
2 53 911
2 54 514
2 55 537
2 56 506
2 57 716
2 58 385
2 59 964
2 60 826
2 61 398
2 62 837
2 63 266
2 64 444
2 65 655
2 66 70
2 67 892
2 68 889
2 69 768
2 70 641
2 71 532
2 72 463
2 73 805
2 74 371
2 75 291
2 76 890
2 77 760
2 78 730
2 79 788
2 80 663
2 81 987
2 82 591
2 83 497
2 84 372
2 85 630
2 86 1090
2 87 272
2 88 760
2 89 649
2 90 465
2 91 681
2 92 507
2 93 481
2 94 385
2 95 235
2 96 471
2 97 573
2 98 663
2 99 581
2 100 457
2 101 598
2 102 397
2 103 203
2 104 347
2 105 482
2 106 453
2 107 920
2 108 233
2 109 497
2 110 216
2 111 915
2 112 254
2 113 949
2 114 978
2 115 275
2 116 433
2 117 460
2 118 661
2 119 109
2 120 371
2 121 175
2 122 368
2 123 289
2 124 820
2 125 279
2 126 912
2 127 559
2 128 771
2 129 102
2 130 501
2 131 544
2 132 363
2 133 955
2 134 342
2 135 384
2 136 933
2 137 811
2 138 377
2 139 150
2 140 698
2 141 247
2 142 877
2 143 934
2 144 775
2 145 760
2 146 617
2 147 258
2 148 421
2 149 677
2 150 1035
2 151 758
2 152 832
2 153 393
2 154 44
2 155 632
2 156 464
2 157 742
2 158 359
2 159 331
2 160 1070
2 161 656
2 162 916
2 163 487
2 164 306
2 165 588
2 166 810
2 167 80
2 168 179
2 169 983
2 170 393
2 171 193
2 172 889
2 173 466
2 174 712
2 175 440
2 176 808
2 177 188
2 178 1026
2 179 593
2 180 621
2 181 262
2 182 1030
2 183 813
2 184 730
2 185 419
2 186 475
2 187 492
2 188 475
2 189 391
2 190 930
2 191 1039
2 192 538
2 193 258
2 194 984
2 195 595
2 196 512
2 197 820
2 198 150
2 199 962
2 200 577
3 1 746
3 2 716
3 4 651
3 5 48
3 6 271
3 7 740
3 8 604
3 9 360
3 10 805
3 11 359
3 12 782
3 13 509
3 14 682
3 15 758
3 16 726
3 17 419
3 18 87
3 19 455
3 20 216
3 21 276
3 22 676
3 23 128
3 24 529
3 25 464
3 26 876
3 27 730
3 28 113
3 29 848
3 30 111
3 31 274
3 32 562
3 33 94
3 34 49
3 35 793
3 36 605
3 37 531
3 38 129
3 39 811
3 40 581
3 41 483
3 42 554
3 43 592
3 44 390
3 45 135
3 46 258
3 47 698
3 48 284
3 49 411
3 50 795
3 51 177
3 52 591
3 53 709
3 54 213
3 55 431
3 56 504
3 57 82
3 58 753
3 59 339
3 60 615
3 61 469
3 62 438
3 63 472
3 64 273
3 65 688
3 66 718
3 67 261
3 68 767
3 69 622
3 70 87
3 71 356
3 72 313
3 73 655
3 74 831
3 75 695
3 76 693
3 77 47
3 78 610
3 79 605
3 80 582
3 81 282
3 82 599
3 83 323
3 84 345
3 85 653
3 86 379
3 87 567
3 88 537
3 89 491
3 90 345
3 91 763
3 92 385
3 93 245
3 94 821
3 95 626
3 96 421
3 97 248
