nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 276 565 0 0
2 536 389 48 234
3 917 596 56 102
4 18 494 108 15
5 85 279 170 237
6 626 838 237 173
7 49 6 235 52
8 955 929 81 149
9 416 475 94 145
10 306 466 65 22
11 786 26 205 153
12 595 231 154 237
13 603 825 239 182
14 343 966 218 37
15 493 929 26 41
16 679 121 233 215
17 494 215 23 132
18 862 763 198 79
19 164 880 233 157
20 257 601 93 152
21 160 883 245 181
22 440 561 176 230
23 889 395 233 6
24 491 658 230 76
25 222 149 2 146
26 124 360 97 207
27 527 72 48 103
28 591 130 45 139
29 249 934 34 13
30 96 94 175 59
31 215 776 53 9
32 215 709 125 76
33 343 77 242 72
34 472 507 6 76
35 310 82 80 98
36 109 822 80 75
37 317 549 29 5
38 383 207 54 113
39 296 226 113 135
40 217 518 188 114
41 375 341 31 137
42 878 902 172 180
43 765 821 91 217
44 33 15 170 124
45 755 481 229 197
46 109 970 35 133
47 257 677 205 159
48 31 601 60 49
49 106 855 83 65
50 460 416 124 162
51 937 569 15 203
52 238 607 88 145
53 470 974 60 141
54 166 766 7 172
55 200 383 128 46
56 636 576 137 158
57 76 514 34 59
58 830 842 189 124
59 335 863 25 109
60 209 442 100 105
61 345 670 55 134
62 764 954 89 111
63 347 147 42 149
64 907 454 159 124
65 3 368 65 135
66 870 292 138 79
67 289 461 189 225
68 899 112 75 248
69 435 65 218 81
70 878 987 21 95
71 800 515 229 10
72 563 877 104 12
73 381 394 68 42
74 71 717 238 194
75 609 280 150 87
76 511 306 150 56
77 950 276 220 238
78 261 650 19 113
79 423 168 238 177
80 104 778 89 53
81 888 326 163 226
82 71 530 233 102
83 139 322 200 58
84 642 926 201 19
85 740 872 240 222
86 914 540 113 70
87 739 477 231 216
88 417 121 184 150
89 223 488 110 171
90 190 833 195 111
91 120 701 7 94
92 139 71 167 78
93 329 752 81 185
94 73 105 190 171
95 921 177 213 28
96 883 161 223 126
97 855 306 105 57
98 691 995 227 55
99 981 333 216 177
100 921 721 175 58
101 558 835 250 38
102 261 297 127 82
103 665 31 105 60
104 418 240 83 214
105 871 960 82 27
106 425 992 75 88
107 662 565 120 93
108 415 343 17 53
109 669 488 27 207
110 448 942 223 91
111 17 332 86 47
112 104 872 216 191
113 990 147 103 44
114 219 971 97 171
115 833 493 73 21
116 44 391 228 174
117 680 306 58 206
118 688 345 6 15
119 689 459 16 88
120 938 560 228 97
121 419 363 115 52
122 904 433 37 86
123 280 319 144 53
124 777 950 138 22
125 159 225 111 110
126 892 176 113 197
127 909 348 156 180
128 401 252 239 111
129 496 620 224 85
130 223 329 133 46
131 113 268 105 110
132 72 794 219 15
133 926 760 65 76
134 491 615 131 182
135 571 781 16 108
136 527 991 29 232
137 145 432 12 167
138 424 425 67 7
139 751 201 219 205
140 727 911 29 80
141 779 620 166 243
142 439 688 128 174
143 968 840 172 116
144 292 816 136 145
145 813 516 52 18
146 497 926 42 8
147 136 569 127 113
148 72 414 124 43
149 330 916 40 4
150 381 901 225 55
151 49 908 112 105
152 244 194 138 225
153 340 669 21 205
154 972 444 231 91
155 222 699 11 111
156 707 353 22 28
157 671 146 103 149
158 394 640 201 25
159 339 686 116 86
160 808 152 21 167
161 202 306 103 165
162 78 690 175 81
