nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 988 85 0 0
2 735 215 247 3
3 195 292 244 3
4 454 871 150 4
5 554 556 10 4
6 926 332 231 9
7 325 102 92 3
8 581 6 159 3
9 466 892 47 10
10 305 984 190 7
11 126 294 217 1
12 262 5 53 8
13 270 672 146 10
14 325 701 59 7
15 496 393 194 10
16 403 837 102 5
17 478 138 97 8
18 52 25 137 3
19 783 507 142 8
20 248 689 66 4
21 63 174 163 6
22 21 740 112 4
23 629 602 110 2
24 98 95 228 7
25 494 403 101 7
26 79 620 155 9
27 49 694 180 7
28 978 319 206 5
29 366 303 238 7
30 372 214 233 1
31 696 128 16 5
32 51 526 27 4
33 618 456 34 5
34 551 401 156 8
35 963 151 5 1
36 90 378 31 7
37 326 463 17 4
38 118 307 171 6
39 417 568 115 8
40 402 911 134 7
41 971 482 167 10
42 884 20 235 6
43 528 862 198 2
44 691 894 170 5
45 517 63 158 3
46 108 213 218 5
47 191 512 89 4
48 739 810 239 4
49 968 642 111 4
50 563 931 103 5
51 793 6 115 3
52 661 471 31 3
53 469 131 228 1
54 778 887 210 2
55 699 533 201 6
56 150 670 10 7
57 15 386 187 6
58 42 543 212 5
59 248 733 138 3
60 789 765 69 5
61 148 249 237 8
62 330 692 70 7
63 761 421 132 10
64 854 81 3 2
65 63 417 53 5
66 364 209 106 9
67 423 25 90 8
68 680 245 103 7
69 156 811 41 3
70 484 855 11 1
71 344 634 110 10
72 877 711 209 6
73 21 919 218 2
74 254 621 32 5
75 4 395 106 1
76 739 153 1 5
77 644 69 238 10
78 197 758 121 1
79 843 51 229 5
80 191 906 64 4
81 468 556 80 1
82 115 244 152 9
83 933 148 9 7
84 841 90 87 9
85 959 325 21 7
86 297 303 141 10
87 959 527 219 9
88 14 332 27 6
89 446 620 222 9
90 306 803 142 7
91 367 45 11 2
92 308 11 21 10
93 466 505 64 4
94 121 309 173 4
95 556 313 218 6
96 568 376 27 9
97 869 35 109 1
98 972 802 67 7
99 183 813 137 6
100 244 494 17 7
101 138 894 102 7
102 149 450 138 2
103 421 163 107 4
