nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 517 76 0 0
2 294 698 41 6
3 338 915 19 5
4 543 682 39 8
5 879 815 33 8
6 368 555 6 4
7 195 734 27 9
8 312 952 14 5
9 539 320 28 8
10 254 797 18 3
11 320 107 32 3
12 825 633 28 10
13 660 26 16 2
14 834 718 6 6
15 592 100 48 8
16 148 462 42 7
17 528 442 11 2
18 160 218 34 1
19 358 55 38 2
20 900 589 38 1
21 222 269 20 6
22 144 418 26 6
23 3 808 14 9
24 370 894 2 3
25 128 625 48 1
26 691 449 37 1
27 84 869 25 7
28 82 745 33 2
29 895 268 8 8
30 463 839 17 5
31 368 611 26 8
32 301 896 14 8
33 54 813 41 7
34 115 764 19 9
35 868 367 19 8
36 353 443 49 10
37 988 498 3 6
38 861 343 37 8
39 658 583 14 10
40 237 787 11 3
41 208 281 10 9
42 236 293 43 6
43 150 670 15 5
44 390 397 28 5
45 938 205 15 6
46 236 659 29 10
47 168 890 4 4
48 907 574 29 6
49 703 374 41 7
50 338 924 24 1
51 742 44 5 4
52 367 730 50 9
53 894 580 49 8
54 426 552 27 4
55 163 663 27 9
56 339 724 28 6
57 944 927 37 1
58 369 94 21 4
59 597 759 47 10
60 491 888 28 1
61 316 80 46 8
62 547 484 2 1
63 970 454 2 1
64 59 25 46 4
65 829 749 29 10
66 301 923 4 5
67 793 20 45 5
68 5 687 44 6
69 600 431 42 10
70 592 116 9 8
71 95 283 8 9
72 840 391 5 6
73 211 209 9 7
74 838 160 49 5
75 320 681 27 8
76 48 636 18 2
77 761 947 38 9
78 472 731 24 9
79 754 883 49 9
80 109 583 34 10
81 633 410 40 7
82 858 778 14 5
83 431 863 41 9
84 818 383 30 4
85 295 410 28 10
86 499 742 1 7
87 693 339 28 5
88 133 256 35 8
89 900 971 33 5
90 417 572 45 9
91 653 817 13 2
92 560 414 32 10
93 117 33 30 5
94 498 871 40 1
95 916 607 26 5
96 454 549 12 5
97 369 664 11 5
98 680 800 1 3
99 527 498 34 2
100 184 822 36 3
101 908 35 24 8
102 564 601 2 1
103 727 50 44 6
104 210 627 41 6
105 21 627 20 5
106 200 26 35 4
107 796 760 46 8
108 793 913 35 7
109 145 291 23 4
110 784 62 9 8
111 250 590 48 10
112 963 619 14 10
113 254 643 47 5
114 772 134 14 10
115 141 308 46 9
116 956 401 44 9
117 343 873 36 5
118 355 422 22 9
119 923 565 32 4
120 50 296 7 2
121 544 602 48 1
122 323 340 37 5
123 714 116 10 2
124 606 860 23 2
125 759 742 47 2
126 274 361 31 7
127 685 589 3 5
128 332 291 6 9
129 233 104 11 10
130 425 726 30 8
131 764 734 20 4
132 480 460 27 8
133 959 835 20 10
134 882 882 38 2
135 400 932 13 4
136 530 296 5 2
137 886 205 36 1
138 988 953 8 6
139 673 594 12 10
140 165 432 29 9
141 689 439 13 2
142 145 374 5 6
143 28 478 8 2
144 17 613 16 8
145 934 443 33 6
146 692 699 25 3
147 529 172 21 3
148 159 488 10 10
149 359 41 2 9
150 722 111 41 6
151 326 252 43 7
152 407 564 27 8
153 458 395 38 4
154 517 131 25 1
155 342 682 16 4
156 916 31 11 8
157 473 61 15 7
158 757 854 45 2
159 891 126 29 1
160 467 826 41 1
161 569 511 6 5
162 525 98 15 6
163 35 36 20 6
164 938 394 17 1
165 429 660 25 10
166 857 755 37 7
167 913 264 6 5
168 320 723 46 5
169 12 189 1 1
170 854 354 46 6
171 872 122 26 8
172 737 345 45 2
173 184 846 25 10
174 199 427 15 5
175 972 19 50 5
176 253 894 15 7
177 882 130 21 2
178 344 918 34 10
179 166 283 7 10
180 664 596 13 1
181 943 874 9 1
182 703 208 47 7
183 138 375 17 5
184 931 502 11 7
185 565 138 17 8
186 208 437 32 4
187 260 297 16 7
188 134 796 35 2
189 143 334 16 1
190 224 468 46 7
191 705 477 7 2
192 714 587 25 7
193 960 410 43 8
194 857 126 19 10
195 693 874 9 3
196 74 989 30 8
197 748 130 33 9
198 549 238 36 9
199 505 481 25 6
200 741 70 16 1
201 619 949 6 9
202 507 879 34 3
203 247 994 27 10
204 28 742 14 4
205 680 252 22 1
206 562 385 10 8
207 81 628 22 6
208 324 41 6 5
209 39 534 43 4
210 520 732 16 2
211 760 594 6 7
212 73 508 21 10
213 724 623 25 8
214 98 582 39 1
215 456 839 3 6
216 652 427 41 10
217 141 512 6 6
218 658 740 32 3
219 506 686 47 7
220 834 186 26 8
221 938 397 9 8
222 923 20 45 1
223 25 599 23 1
224 61 416 47 8
225 133 933 26 4
226 149 893 21 2
227 528 574 10 1
228 753 604 23 7
229 549 852 48 1
230 186 5 37 2
231 43 191 18 10
232 432 184 14 4
233 703 91 5 7
234 276 561 6 2
235 777 111 44 3
236 747 68 21 2
237 860 22 20 6
238 88 237 34 3
239 621 501 18 2
240 654 107 10 3
241 435 155 45 10
242 352 315 26 5
243 729 458 22 9
244 271 279 41 1
245 310 458 11 9
246 284 705 24 1
247 1 69 8 7
248 242 704 4 5
249 160 518 34 1
250 265 289 18 9
251 981 364 43 8
252 357 841 30 3
253 738 445 5 6
254 79 359 7 2
255 299 733 47 6
256 818 734 15 2
257 888 171 47 2
258 49 969 46 8
259 981 320 40 8
260 248 643 38 1
261 130 885 16 1
262 348 131 31 6
263 954 942 50 6
264 187 466 40 3
265 813 804 48 7
266 755 794 11 10
267 168 113 46 2
268 636 258 4 1
269 910 67 7 10
270 618 209 22 6
271 152 788 27 8
272 295 392 47 3
273 311 696 30 4
274 361 292 42 9
275 369 962 33 1
276 935 499 21 10
277 847 636 44 3
278 983 153 25 3
279 578 170 40 4
280 619 391 27 7
281 975 726 22 7
282 186 495 29 8
283 191 174 30 2
284 754 454 18 9
285 593 724 44 1
286 15 745 44 2
287 864 311 29 2
288 137 176 45 8
289 7 498 37 8
290 820 376 28 9
291 460 108 19 9
292 228 659 18 2
293 744 563 3 5
294 812 674 4 3
295 733 783 8 10
296 66 60 29 2
297 862 604 18 7
298 908 405 1 9
299 130 14 41 8
300 859 723 0 0
endpoint1 endpoint2 weight
1 2 661
1 3 858
1 4 607
1 5 823
1 6 502
1 7 733
1 8 900
1 9 245
1 10 768
1 11 200
1 12 637
1 13 152
1 14 716
1 15 79
1 16 535
1 17 367
1 18 385
1 19 161
1 20 641
1 21 353
1 22 507
1 23 895
1 24 832
1 25 673
1 26 412
1 27 904
1 28 798
1 29 424
1 30 765
1 31 556
1 32 848
1 33 871
1 34 797
1 35 456
1 36 402
1 37 633
1 38 436
1 39 527
1 40 765
1 41 371
1 42 356
1 43 699
1 44 346
1 45 441
1 46 648
1 47 886
1 48 633
1 49 352
1 50 867
1 51 228
1 52 671
1 53 630
1 54 485
1 55 686
1 56 673
1 57 953
1 58 150
1 59 688
1 60 813
1 61 202
1 62 410
1 63 590
1 64 461
1 65 742
1 66 875
1 67 282
1 68 798
1 69 365
1 70 85
1 71 471
1 72 452
1 73 334
1 74 332
1 75 637
1 76 731
1 77 905
1 78 657
1 79 842
1 80 651
1 81 354
1 82 781
1 83 792
1 84 430
1 85 402
1 86 667
1 87 317
1 88 425
1 89 974
1 90 506
1 91 754
1 92 341
1 93 403
1 94 796
1 95 665
1 96 478
1 97 607
1 98 743
1 99 423
1 100 817
1 101 394
1 102 528
1 103 212
1 104 631
1 105 742
1 106 321
1 107 739
1 108 882
1 109 430
1 110 268
1 111 580
1 112 703
1 113 626
1 114 262
1 115 442
1 116 547
1 117 816
1 118 383
1 119 636
1 120 517
1 121 527
1 122 328
1 123 202
1 124 790
1 125 709
1 126 375
1 127 540
1 128 284
1 129 286
1 130 657
1 131 703
1 132 386
1 133 879
1 134 885
1 135 864
1 136 221
1 137 391
1 138 996
1 139 541
1 140 501
1 141 402
1 142 477
1 143 634
1 144 734
1 145 556
1 146 648
1 147 97
1 148 546
1 149 162
1 150 208
1 151 260
1 152 501
1 153 325
1 154 55
1 155 631
1 156 402
1 157 47
1 158 815
1 159 378
1 160 752
1 161 439
1 162 24
1 163 484
1 164 528
1 165 591
1 166 760
1 167 439
1 168 677
1 169 518
1 170 437
1 171 358
1 172 348
1 173 839
1 174 474
1 175 459
1 176 860
1 177 369
1 178 860
1 179 408
1 180 541
1 181 905
1 182 229
1 183 483
1 184 595
1 185 79
1 186 476
1 187 339
1 188 816
1 189 455
1 190 490
1 191 443
1 192 548
1 193 555
1 194 344
1 195 818
