nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 473 924 0 0
2 765 952 43 97
3 800 259 18 77
4 315 854 46 60
5 896 639 30 90
6 866 81 8 74
7 160 126 49 95
8 269 616 44 19
9 490 206 31 1
10 310 737 17 50
11 175 88 50 93
12 654 364 46 90
13 313 190 2 61
14 984 924 29 8
15 995 505 11 42
16 52 820 47 10
17 781 818 9 92
18 124 581 8 29
19 77 440 20 4
20 787 325 40 1
21 431 5 45 98
22 406 591 24 43
23 131 27 44 19
24 559 622 13 27
25 234 869 21 29
26 711 761 26 72
27 957 365 23 73
28 125 623 12 27
29 908 109 35 40
30 547 903 34 95
31 614 951 33 33
32 76 747 6 41
33 769 200 24 14
34 328 198 21 43
35 992 467 17 61
36 876 423 43 61
37 473 282 8 68
38 14 604 5 1
39 310 573 37 67
40 578 896 27 9
41 795 290 47 54
42 657 104 31 20
43 7 782 28 42
44 727 915 46 14
45 243 626 33 31
46 171 210 9 65
47 578 247 13 64
48 957 699 7 86
49 447 638 27 30
50 250 792 30 45
51 105 126 40 74
52 215 930 5 99
53 408 582 42 59
54 887 70 1 80
55 507 465 27 30
56 966 302 38 76
57 107 975 35 20
58 759 115 45 13
59 109 486 13 92
60 382 705 26 45
61 465 553 22 86
62 915 43 11 85
63 152 224 2 70
64 94 952 22 30
65 214 344 1 54
66 744 672 25 40
67 470 311 27 79
68 602 231 40 68
69 893 489 40 40
70 653 401 49 18
71 307 620 21 39
72 55 414 43 56
73 947 814 8 39
74 881 57 20 71
75 653 264 30 97
76 762 118 17 4
77 169 29 33 80
78 513 674 40 84
79 605 607 49 61
80 626 820 15 99
81 304 722 16 39
82 492 774 40 93
83 33 446 20 79
84 5 927 12 59
85 936 659 20 11
86 328 595 28 91
87 631 735 49 21
88 9 930 46 58
89 550 243 11 65
90 339 203 28 41
91 507 453 11 95
92 321 28 46 95
93 482 186 24 35
94 702 88 30 74
95 793 680 47 95
96 260 97 24 13
97 402 104 33 65
98 224 788 5 2
99 550 581 45 68
100 715 838 12 64
101 592 395 28 92
102 433 223 4 78
103 130 443 14 51
104 506 32 36 74
105 686 845 17 15
106 235 545 16 80
107 299 908 11 61
108 925 781 24 86
109 94 980 45 56
110 221 240 9 94
111 660 833 50 34
112 337 415 8 34
113 937 913 48 62
114 203 840 38 92
115 495 270 31 51
116 678 87 8 59
117 665 112 42 13
118 663 147 38 5
119 907 169 14 75
120 180 593 29 82
121 366 767 40 96
122 490 665 11 2
123 676 415 7 87
124 799 770 38 3
125 395 372 44 98
126 10 408 48 95
127 206 700 32 5
128 823 495 28 81
129 965 26 16 67
130 335 460 25 47
