nnodes nedges type capacity P s t
300  44850  graph  1000 100 1 300 
nodename posx posy itemvalue itemweight
1 537 14 0 0
2 417 162 204 55
3 815 180 180 21
4 96 666 104 81
5 718 318 51 3
6 873 237 410 99
7 756 476 215 5
8 545 366 420 26
9 802 127 340 36
10 491 38 167 96
11 664 465 352 44
12 81 943 397 99
13 110 882 351 61
14 260 966 125 22
15 468 770 336 35
16 796 358 443 55
17 136 565 353 46
18 520 303 209 84
19 745 616 66 65
20 970 463 164 69
21 286 195 67 74
22 52 42 219 33
23 671 598 278 38
24 760 473 10 69
25 725 251 173 77
26 863 742 64 76
27 717 944 72 12
28 37 179 426 22
29 179 297 473 50
30 497 999 395 60
31 419 645 36 37
32 357 908 315 89
33 211 229 483 75
34 211 956 272 100
35 845 533 39 88
36 772 483 220 57
37 728 824 361 38
38 525 399 442 90
39 774 285 427 51
40 224 500 459 99
41 889 87 479 74
42 594 958 326 3
43 384 983 38 52
44 137 563 324 10
45 280 986 153 19
46 562 52 169 89
47 632 920 407 35
48 960 843 429 89
49 149 171 62 100
50 151 347 289 100
51 57 923 339 8
52 182 785 409 51
53 100 708 298 50
54 185 874 41 24
55 345 761 152 51
56 726 586 175 31
57 849 320 76 100
58 544 585 33 13
59 303 33 103 8
60 148 936 474 56
61 20 710 278 95
62 340 652 444 85
63 982 300 329 72
64 847 484 425 42
65 823 998 423 65
66 831 880 194 14
67 922 13 425 2
68 666 374 164 22
69 73 203 303 56
70 248 771 445 54
71 964 975 258 71
72 709 165 84 34
73 647 254 323 68
74 102 303 298 25
75 287 250 176 24
76 591 307 180 5
77 313 931 118 75
78 311 295 489 98
79 583 158 198 14
80 779 406 40 73
81 157 962 478 33
82 639 431 86 2
83 328 305 334 1
84 157 753 475 88
85 860 405 157 72
86 524 176 441 14
87 732 234 242 25
88 694 732 99 64
89 840 796 344 49
90 35 127 341 19
91 399 978 372 72
92 787 712 324 89
93 909 450 347 64
94 7 844 138 96
95 961 139 429 77
96 250 470 220 59
97 101 889 261 57
98 901 429 160 46
99 546 58 258 87
100 535 758 433 66
101 815 59 258 74
102 935 900 179 51
103 645 981 250 30
104 632 837 415 93
105 777 19 230 55
106 317 176 464 1
107 349 456 478 39
108 240 258 441 24
109 906 248 302 78
110 454 867 72 83
111 387 704 255 91
112 337 840 341 67
113 946 590 448 52
114 622 844 313 57
115 0 157 338 45
116 603 168 322 95
117 568 890 118 100
118 68 566 446 67
119 871 52 481 12
120 403 0 312 10
121 71 720 318 27
122 529 420 162 95
123 176 769 265 2
124 30 435 471 18
125 369 484 180 94
126 654 108 500 86
127 540 992 184 40
128 949 838 152 83
129 934 571 44 64
130 683 935 39 81
131 80 286 61 60
132 455 648 328 78
133 528 523 212 25
134 214 399 397 44
135 575 970 336 60
136 751 998 106 5
137 42 632 186 67
138 770 219 151 2
139 402 152 369 73
140 6 771 219 100
141 636 660 366 71
142 232 528 185 2
143 4 181 262 88
144 367 939 236 5
145 104 402 4 75
146 226 184 186 64
147 40 681 486 65
148 832 568 93 49
149 556 399 489 41
150 319 483 93 76
151 369 70 252 98
152 833 411 32 37
153 703 603 316 82
154 982 457 238 84
155 755 340 155 9
156 580 743 83 72
157 1 812 379 19
158 623 357 273 40
159 345 990 307 9
160 648 449 445 10
161 744 226 135 82
162 985 784 225 72
163 259 170 346 69
164 352 815 21 86
165 569 671 10 65
166 650 290 361 61
167 94 483 14 92
168 53 149 50 29
169 86 388 425 87
170 958 193 13 79
171 728 538 447 47
172 936 81 303 25
173 703 912 66 75
174 791 48 317 24
175 254 439 435 13
176 498 999 385 21
177 666 483 94 61
178 783 925 393 91
179 653 488 129 65
180 93 574 476 38
181 511 743 229 88
182 216 605 251 94
183 227 270 79 100
184 106 665 422 3
185 10 64 438 86
186 859 90 434 85
187 955 147 85 36
188 172 658 61 50
189 59 315 162 77
190 58 314 225 97
191 754 908 489 9
192 665 772 369 34
193 392 448 69 61
194 50 397 76 49
195 288 495 377 51
196 324 800 187 5
197 238 540 238 89
198 757 817 198 68
199 162 864 440 72
200 483 172 23 77
201 280 694 257 56
202 263 587 113 93
203 193 787 191 26
204 597 253 342 4
205 102 656 402 18
206 919 208 152 43
