nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 537 14 0 0
2 417 162 281 95
3 815 180 264 88
4 96 666 194 88
5 718 318 98 54
6 873 237 103 57
7 756 476 420 9
8 545 366 65 85
9 802 127 334 9
10 491 38 385 36
11 664 465 59 74
12 81 943 231 83
13 110 882 474 69
14 260 966 275 83
15 468 770 287 38
16 796 358 447 22
17 136 565 110 80
18 520 303 168 25
19 745 616 167 61
20 970 463 12 17
21 286 195 466 66
22 52 42 273 85
23 671 598 27 89
24 760 473 321 60
25 725 251 498 58
26 863 742 95 56
27 717 944 83 25
28 37 179 290 8
29 179 297 145 64
30 497 999 490 83
31 419 645 1 89
32 357 908 256 63
33 211 229 220 23
34 211 956 39 38
35 845 533 284 51
36 772 483 354 49
37 728 824 368 26
38 525 399 486 94
39 774 285 315 58
40 224 500 105 64
41 889 87 67 51
42 594 958 71 49
43 384 983 227 60
44 137 563 56 72
45 280 986 275 98
46 562 52 6 28
47 632 920 186 62
48 960 843 90 5
49 149 171 36 28
50 151 347 142 71
51 57 923 30 48
52 182 785 420 50
53 100 708 473 57
54 185 874 143 39
55 345 761 266 100
56 726 586 154 33
57 849 320 2 24
58 544 585 333 29
59 303 33 435 41
60 148 936 452 10
61 20 710 138 57
62 340 652 189 75
63 982 300 70 30
64 847 484 431 58
65 823 998 109 72
66 831 880 128 39
67 922 13 271 99
68 666 374 388 44
69 73 203 155 82
70 248 771 234 73
71 964 975 333 40
72 709 165 105 35
73 647 254 315 37
74 102 303 63 50
75 287 250 177 66
76 591 307 311 66
77 313 931 174 99
78 311 295 340 44
79 583 158 128 70
80 779 406 201 88
81 157 962 194 80
82 639 431 226 64
83 328 305 79 65
84 157 753 59 85
85 860 405 199 45
86 524 176 357 83
87 732 234 384 13
88 694 732 217 50
89 840 796 250 31
90 35 127 299 78
91 399 978 496 61
92 787 712 444 70
93 909 450 311 35
94 7 844 265 90
95 961 139 257 17
96 250 470 378 50
97 101 889 496 55
98 901 429 265 26
99 546 58 272 24
100 535 758 11 70
101 815 59 320 67
102 935 900 204 55
103 645 981 180 21
104 632 837 104 81
105 777 19 51 3
106 317 176 410 99
107 349 456 215 5
108 240 258 420 26
109 906 248 340 36
110 454 867 167 96
111 387 704 352 44
112 337 840 397 99
113 946 590 351 61
114 622 844 125 22
115 0 157 336 35
116 603 168 443 55
117 568 890 353 46
118 68 566 209 84
119 871 52 66 65
120 403 0 164 69
121 71 720 67 74
122 529 420 219 33
123 176 769 278 38
124 30 435 10 69
125 369 484 173 77
126 654 108 64 76
127 540 992 72 12
128 949 838 426 22
129 934 571 473 50
130 683 935 395 60
131 80 286 36 37
132 455 648 315 89
133 528 523 483 75
134 214 399 272 100
135 575 970 39 88
136 751 998 220 57
137 42 632 361 38
138 770 219 442 90
139 402 152 427 51
140 6 771 459 99
141 636 660 479 74
142 232 528 326 3
143 4 181 38 52
144 367 939 324 10
145 104 402 153 19
146 226 184 169 89
147 40 681 407 35
148 832 568 429 89
149 556 399 62 100
150 319 483 289 100
151 369 70 339 8
152 833 411 409 51
153 703 603 298 50
154 982 457 41 24
155 755 340 152 51
156 580 743 175 31
157 1 812 76 100
158 623 357 33 13
159 345 990 103 8
160 648 449 474 56
161 744 226 278 95
162 985 784 444 85
163 259 170 329 72
164 352 815 425 42
165 569 671 423 65
166 650 290 194 14
167 94 483 425 2
168 53 149 164 22
169 86 388 303 56
170 958 193 445 54
