nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
1 283 746 0 0
2 409 716 17 384
3 498 167 19 399
4 34 935 7 118
5 12 420 11 430
6 69 260 2 365
7 65 50 13 281
8 54 129 6 85
9 7 617 28 100
10 734 547 5 37
11 871 105 29 334
12 992 191 35 476
13 281 396 25 2
14 571 348 49 245
15 668 579 41 385
16 872 951 15 318
17 677 634 14 481
18 20 175 2 382
19 801 406 29 60
20 462 813 2 92
21 826 883 40 53
22 425 243 8 304
23 933 480 36 364
24 725 292 39 313
25 97 811 15 345
26 840 321 1 246
27 268 184 28 335
28 512 549 21 202
29 580 435 38 71
30 249 600 48 281
31 14 474 5 62
32 552 43 48 20
33 108 924 44 151
34 218 909 4 273
35 330 33 13 105
36 74 508 16 52
37 916 500 9 375
38 103 850 7 194
39 980 828 40 447
40 142 429 8 405
41 991 334 41 411
42 750 259 50 320
43 519 262 47 222
44 161 99 23 285
45 698 410 42 22
46 52 64 17 98
47 884 956 33 366
48 460 992 17 477
49 880 30 17 370
50 253 210 1 79
51 63 328 26 168
52 70 980 32 335
53 180 173 42 40
54 182 160 28 132
55 354 676 37 238
56 941 345 38 129
57 11 692 48 37
58 605 882 1 244
59 306 766 8 173
60 333 356 30 49
61 176 385 45 296
62 773 413 46 129
63 341 233 12 114
64 405 221 7 30
65 263 11 34 57
66 783 327 10 309
67 339 205 26 441
68 659 871 45 118
69 379 193 32 375
70 31 733 1 318
71 869 324 12 488
72 78 232 49 259
73 16 683 26 99
74 114 323 2 133
75 801 448 23 234
76 679 978 33 317
77 833 452 29 178
78 391 527 46 190
79 37 148 43 402
80 748 301 21 126
81 159 884 11 30
82 980 850 37 386
83 89 991 22 133
84 721 820 5 154
85 184 104 7 307
86 905 405 23 118
87 781 336 44 121
88 638 797 28 169
89 371 104 21 82
90 472 173 3 194
91 904 504 15 185
92 151 738 10 343
93 308 894 14 307
94 265 346 35 357
95 394 365 11 455
96 999 906 34 223
97 601 331 35 472
98 108 43 10 158
99 322 182 5 315
100 215 506 11 463
101 638 121 23 134
102 911 419 31 267
103 457 901 6 160
104 217 828 37 177
105 6 41 41 440
106 1 910 22 55
107 545 504 26 231
108 0 206 50 190
109 750 617 40 486
110 552 145 46 302
111 335 903 42 231
112 403 288 24 128
113 234 511 3 335
114 331 556 36 307
115 693 547 1 96
116 414 332 19 474
117 20 677 31 201
118 751 477 42 39
119 579 320 11 378
120 657 937 15 453
121 714 659 19 436
122 199 611 8 145
123 515 552 18 109
